letter,octave,velocity,time_on,time_off,duration,note_number
F,5,108,39660,39740,80,65
A,5,108,39660,39740,80,69
F,5,108,39780,39820,40,65
F,6,108,39780,39820,40,77
C,6,108,39780,39820,40,72
A,5,108,39780,39820,40,69
F,6,108,39840,39880,40,77
D,5,108,39840,39880,40,62
A,5,108,39840,39880,40,69
D,6,108,39840,39880,40,74
F,6,108,39900,39940,40,77
D,5,108,39900,39940,40,62
A,5,108,39900,39940,40,69
D,6,108,39900,39940,40,74
F,6,108,40020,40100,80,77
D,6,108,40020,40100,80,74
A,5,108,40020,40100,80,69
D,5,108,40020,40100,80,62
F,6,108,40140,40220,80,77
D,5,108,40140,40220,80,62
A,5,108,40140,40220,80,69
D,6,108,40140,40220,80,74
F,6,108,40260,40300,40,77
D,6,108,40260,40300,40,74
A,5,108,40260,40300,40,69
D,5,108,40260,40300,40,62
F,6,108,40320,40360,40,77
D,5,108,40320,40360,40,62
A,5,108,40320,40360,40,69
D,6,108,40320,40360,40,74
F,6,108,40380,40420,40,77
D,5,108,40380,40420,40,62
A,5,108,40380,40420,40,69
D,6,108,40380,40420,40,74
F,6,108,40500,40580,80,77
D,6,108,40500,40580,80,74
A,5,108,40500,40580,80,69
D,5,108,40500,40580,80,62
F,6,108,40620,40700,80,77
D,5,108,40620,40700,80,62
A,5,108,40620,40700,80,69
D,6,108,40620,40700,80,74
F,6,108,40740,40780,40,77
D,6,108,40740,40780,40,74
A,5,108,40740,40780,40,69
D,5,108,40740,40780,40,62
C#,6,108,40800,40840,40,73
E,6,108,40800,40840,40,76
E,5,108,40800,40840,40,64
A,5,108,40800,40840,40,69
C#,6,108,40860,40900,40,73
E,6,108,40860,40900,40,76
E,5,108,40860,40900,40,64
A,5,108,40860,40900,40,69
E,5,108,40980,41060,80,64
E,6,108,40980,41060,80,76
A,5,108,40980,41060,80,69
C#,6,108,40980,41060,80,73
E,5,108,41100,41180,80,64
E,6,108,41100,41180,80,76
C#,6,108,41100,41180,80,73
A,5,108,41100,41180,80,69
E,5,108,41220,41260,40,64
E,6,108,41220,41260,40,76
C#,6,108,41220,41260,40,73
A,5,108,41220,41260,40,69
C#,6,108,41280,41320,40,73
E,6,108,41280,41320,40,76
E,5,108,41280,41320,40,64
A,5,108,41280,41320,40,69
C#,6,108,41340,41380,40,73
E,6,108,41340,41380,40,76
E,5,108,41340,41380,40,64
A,5,108,41340,41380,40,69
E,5,108,41460,41540,80,64
E,6,108,41460,41540,80,76
A,5,108,41460,41540,80,69
C#,6,108,41460,41540,80,73
E,5,108,41580,41660,80,64
E,6,108,41580,41660,80,76
C#,6,108,41580,41660,80,73
A,5,108,41580,41660,80,69
E,5,108,41700,41740,40,64
E,6,108,41700,41740,40,76
C#,6,108,41700,41740,40,73
A,5,108,41700,41740,40,69
F,6,108,41760,41800,40,77
D,5,108,41760,41800,40,62
A,5,108,41760,41800,40,69
D,6,108,41760,41800,40,74
F,6,108,41820,41860,40,77
D,5,108,41820,41860,40,62
A,5,108,41820,41860,40,69
D,6,108,41820,41860,40,74
F,6,108,41940,42020,80,77
D,6,108,41940,42020,80,74
A,5,108,41940,42020,80,69
D,5,108,41940,42020,80,62
F,6,108,42060,42140,80,77
D,5,108,42060,42140,80,62
A,5,108,42060,42140,80,69
D,6,108,42060,42140,80,74
F,6,108,42180,42220,40,77
D,6,108,42180,42220,40,74
A,5,108,42180,42220,40,69
D,5,108,42180,42220,40,62
F,6,108,42240,42280,40,77
D,5,108,42240,42280,40,62
A,5,108,42240,42280,40,69
D,6,108,42240,42280,40,74
F,6,108,42300,42340,40,77
D,5,108,42300,42340,40,62
A,5,108,42300,42340,40,69
D,6,108,42300,42340,40,74
F,6,108,42420,42500,80,77
D,6,108,42420,42500,80,74
A,5,108,42420,42500,80,69
D,5,108,42420,42500,80,62
F,6,108,42540,42620,80,77
D,5,108,42540,42620,80,62
A,5,108,42540,42620,80,69
D,6,108,42540,42620,80,74
F,6,127,42660,42700,40,77
D,6,108,42660,42700,40,74
A,5,108,42660,42700,40,69
D,5,108,42660,42700,40,62
D,5,127,42720,43521,801,62
F,6,127,42720,43521,801,77
D,6,127,42720,43521,801,74
A,5,127,42720,43521,801,69
A,5,100,1920,1960,40,69
F,6,100,1920,1960,40,77
F,5,100,1920,1960,40,65
C,6,100,1920,1960,40,72
A,5,100,1980,2020,40,69
F,6,100,1980,2020,40,77
F,5,100,1980,2020,40,65
C,6,100,1980,2020,40,72
A,5,100,2040,2080,40,69
F,6,100,2040,2080,40,77
F,5,100,2040,2080,40,65
C,6,100,2040,2080,40,72
F,6,100,2100,2180,80,77
C,6,100,2100,2180,80,72
G,5,100,2100,2180,80,67
F,5,100,2100,2180,80,65
F,6,100,2220,2300,80,77
C,6,100,2220,2300,80,72
G,5,100,2220,2300,80,67
F,5,100,2220,2300,80,65
F,6,100,2340,2380,40,77
C,6,100,2340,2380,40,72
G,5,100,2340,2380,40,67
F,5,100,2340,2380,40,65
A,5,100,2400,2440,40,69
F,6,100,2400,2440,40,77
F,5,100,2400,2440,40,65
C,6,100,2400,2440,40,72
A,5,100,2460,2500,40,69
F,6,100,2460,2500,40,77
F,5,100,2460,2500,40,65
C,6,100,2460,2500,40,72
A,5,100,2520,2560,40,69
F,6,100,2520,2560,40,77
F,5,100,2520,2560,40,65
C,6,100,2520,2560,40,72
F,6,100,2580,2660,80,77
C,6,100,2580,2660,80,72
G,5,100,2580,2660,80,67
F,5,100,2580,2660,80,65
F,6,100,2700,2780,80,77
C,6,100,2700,2780,80,72
G,5,100,2700,2780,80,67
F,5,100,2700,2780,80,65
F,6,100,2820,2860,40,77
C,6,100,2820,2860,40,72
G,5,100,2820,2860,40,67
F,5,100,2820,2860,40,65
D,5,100,2880,3200,320,62
F,6,100,2880,3200,320,77
D,6,100,2880,3200,320,74
A,5,100,2880,3200,320,69
C#,6,100,3840,3880,40,73
E,5,100,3840,3880,40,64
E,6,100,3840,3880,40,76
A,4,100,3840,3880,40,57
A,5,100,3840,3880,40,69
C#,6,100,3900,3940,40,73
E,5,100,3900,3940,40,64
E,6,100,3900,3940,40,76
A,4,100,3900,3940,40,57
A,5,100,3900,3940,40,69
A,4,100,4020,4100,80,57
C#,6,100,4020,4100,80,73
E,6,100,4020,4100,80,76
A,5,100,4020,4100,80,69
E,5,100,4020,4100,80,64
E,5,100,4140,4220,80,64
A,5,100,4140,4220,80,69
E,6,100,4140,4220,80,76
C#,6,100,4140,4220,80,73
A,4,100,4140,4220,80,57
E,5,100,4260,4300,40,64
A,5,100,4260,4300,40,69
E,6,100,4260,4300,40,76
C#,6,100,4260,4300,40,73
A,4,100,4260,4300,40,57
C#,6,100,4320,4360,40,73
E,5,100,4320,4360,40,64
E,6,100,4320,4360,40,76
A,4,100,4320,4360,40,57
A,5,100,4320,4360,40,69
C#,6,100,4380,4420,40,73
E,5,100,4380,4420,40,64
E,6,100,4380,4420,40,76
A,4,100,4380,4420,40,57
A,5,100,4380,4420,40,69
A,4,100,4500,4580,80,57
C#,6,100,4500,4580,80,73
E,6,100,4500,4580,80,76
A,5,100,4500,4580,80,69
E,5,100,4500,4580,80,64
E,5,100,4620,4700,80,64
A,5,100,4620,4700,80,69
E,6,100,4620,4700,80,76
C#,6,100,4620,4700,80,73
A,4,100,4620,4700,80,57
E,5,100,4740,4780,40,64
A,5,100,4740,4780,40,69
E,6,100,4740,4780,40,76
C#,6,100,4740,4780,40,73
A,4,100,4740,4780,40,57
F,6,100,4800,4840,40,77
D,5,100,4800,4840,40,62
A,5,100,4800,4840,40,69
D,6,100,4800,4840,40,74
F,6,100,4860,4900,40,77
D,5,100,4860,4900,40,62
A,5,100,4860,4900,40,69
D,6,100,4860,4900,40,74
F,6,100,4980,5060,80,77
D,6,100,4980,5060,80,74
A,5,100,4980,5060,80,69
D,5,100,4980,5060,80,62
F,6,100,5100,5180,80,77
D,5,100,5100,5180,80,62
A,5,100,5100,5180,80,69
D,6,100,5100,5180,80,74
F,6,100,5220,5260,40,77
D,6,100,5220,5260,40,74
A,5,100,5220,5260,40,69
D,5,100,5220,5260,40,62
F,6,100,5280,5320,40,77
D,5,100,5280,5320,40,62
A,5,100,5280,5320,40,69
D,6,100,5280,5320,40,74
F,6,100,5340,5380,40,77
D,5,100,5340,5380,40,62
A,5,100,5340,5380,40,69
D,6,100,5340,5380,40,74
F,6,100,5460,5540,80,77
D,6,100,5460,5540,80,74
A,5,100,5460,5540,80,69
D,5,100,5460,5540,80,62
F,6,100,5580,5660,80,77
D,5,100,5580,5660,80,62
A,5,100,5580,5660,80,69
D,6,100,5580,5660,80,74
F,6,100,5700,5740,40,77
D,6,100,5700,5740,40,74
A,5,100,5700,5740,40,69
D,5,100,5700,5740,40,62
C#,6,100,5760,5800,40,73
E,5,100,5760,5800,40,64
E,6,100,5760,5800,40,76
A,4,100,5760,5800,40,57
A,5,100,5760,5800,40,69
C#,6,100,5820,5860,40,73
E,5,100,5820,5860,40,64
E,6,100,5820,5860,40,76
A,4,100,5820,5860,40,57
A,5,100,5820,5860,40,69
A,4,100,5940,6020,80,57
C#,6,100,5940,6020,80,73
E,6,100,5940,6020,80,76
A,5,100,5940,6020,80,69
E,5,100,5940,6020,80,64
E,5,100,6060,6140,80,64
A,5,100,6060,6140,80,69
E,6,100,6060,6140,80,76
C#,6,100,6060,6140,80,73
A,4,100,6060,6140,80,57
E,5,100,6180,6220,40,64
A,5,100,6180,6220,40,69
E,6,100,6180,6220,40,76
C#,6,100,6180,6220,40,73
A,4,100,6180,6220,40,57
C#,6,100,6240,6280,40,73
E,5,100,6240,6280,40,64
E,6,100,6240,6280,40,76
A,4,100,6240,6280,40,57
A,5,100,6240,6280,40,69
C#,6,100,6300,6340,40,73
E,5,100,6300,6340,40,64
E,6,100,6300,6340,40,76
A,4,100,6300,6340,40,57
A,5,100,6300,6340,40,69
A,4,100,6420,6500,80,57
C#,6,100,6420,6500,80,73
E,6,100,6420,6500,80,76
A,5,100,6420,6500,80,69
E,5,100,6420,6500,80,64
E,5,100,6540,6620,80,64
A,5,100,6540,6620,80,69
E,6,100,6540,6620,80,76
C#,6,100,6540,6620,80,73
A,4,100,6540,6620,80,57
A,5,100,6660,6700,40,69
A,4,100,6660,6700,40,57
E,6,100,6660,6700,40,76
C#,6,100,6660,6700,40,73
E,5,100,6660,6700,40,64
F,6,100,6720,6760,40,77
A,5,100,6720,6760,40,69
C,5,100,6720,6760,40,60
F,5,100,6720,6760,40,65
C,6,100,6720,6760,40,72
F,6,100,6780,6820,40,77
A,5,100,6780,6820,40,69
C,5,100,6780,6820,40,60
F,5,100,6780,6820,40,65
C,6,100,6780,6820,40,72
C,5,100,6900,6980,80,60
A,5,100,6900,6980,80,69
F,6,100,6900,6980,80,77
C,6,100,6900,6980,80,72
F,5,100,6900,6980,80,65
C,5,100,7020,7100,80,60
A,5,100,7020,7100,80,69
F,6,100,7020,7100,80,77
F,5,100,7020,7100,80,65
C,6,100,7020,7100,80,72
C,5,100,7140,7180,40,60
A,5,100,7140,7180,40,69
F,6,100,7140,7180,40,77
C,6,100,7140,7180,40,72
F,5,100,7140,7180,40,65
F,6,100,7200,7240,40,77
A,5,100,7200,7240,40,69
C,5,100,7200,7240,40,60
F,5,100,7200,7240,40,65
C,6,100,7200,7240,40,72
F,6,100,7260,7300,40,77
A,5,100,7260,7300,40,69
C,5,100,7260,7300,40,60
F,5,100,7260,7300,40,65
C,6,100,7260,7300,40,72
C,5,100,7380,7460,80,60
A,5,100,7380,7460,80,69
F,6,100,7380,7460,80,77
C,6,100,7380,7460,80,72
F,5,100,7380,7460,80,65
C,5,100,7500,7580,80,60
A,5,100,7500,7580,80,69
F,6,100,7500,7580,80,77
F,5,100,7500,7580,80,65
C,6,100,7500,7580,80,72
C,5,100,7620,7660,40,60
A,5,100,7620,7660,40,69
F,6,100,7620,7660,40,77
C,6,100,7620,7660,40,72
F,5,100,7620,7660,40,65
E,6,100,7680,7720,40,76
C,5,100,7680,7720,40,60
G,5,100,7680,7720,40,67
C,6,100,7680,7720,40,72
C,5,100,7740,7780,40,60
E,6,100,7740,7780,40,76
C,6,100,7740,7780,40,72
G,5,100,7740,7780,40,67
C,5,100,7860,7940,80,60
E,6,100,7860,7940,80,76
C,6,100,7860,7940,80,72
G,5,100,7860,7940,80,67
E,6,100,7980,8060,80,76
C,5,100,7980,8060,80,60
G,5,100,7980,8060,80,67
C,6,100,7980,8060,80,72
E,6,100,8100,8140,40,76
C,5,100,8100,8140,40,60
G,5,100,8100,8140,40,67
C,6,100,8100,8140,40,72
E,6,100,8160,8200,40,76
C,5,100,8160,8200,40,60
G,5,100,8160,8200,40,67
C,6,100,8160,8200,40,72
C,5,100,8220,8260,40,60
E,6,100,8220,8260,40,76
C,6,100,8220,8260,40,72
G,5,100,8220,8260,40,67
C,5,100,8340,8420,80,60
E,6,100,8340,8420,80,76
C,6,100,8340,8420,80,72
G,5,100,8340,8420,80,67
E,6,100,8460,8540,80,76
C,5,100,8460,8540,80,60
G,5,100,8460,8540,80,67
C,6,100,8460,8540,80,72
E,6,100,8580,8620,40,76
C,5,100,8580,8620,40,60
G,5,100,8580,8620,40,67
C,6,100,8580,8620,40,72
C#,6,100,8640,8680,40,73
E,5,100,8640,8680,40,64
E,6,100,8640,8680,40,76
A,4,100,8640,8680,40,57
A,5,100,8640,8680,40,69
C#,6,100,8700,8740,40,73
E,5,100,8700,8740,40,64
E,6,100,8700,8740,40,76
A,4,100,8700,8740,40,57
A,5,100,8700,8740,40,69
A,4,100,8820,8900,80,57
C#,6,100,8820,8900,80,73
E,6,100,8820,8900,80,76
A,5,100,8820,8900,80,69
E,5,100,8820,8900,80,64
E,5,100,8940,9020,80,64
A,5,100,8940,9020,80,69
E,6,100,8940,9020,80,76
C#,6,100,8940,9020,80,73
A,4,100,8940,9020,80,57
E,5,100,9060,9100,40,64
A,5,100,9060,9100,40,69
E,6,100,9060,9100,40,76
C#,6,100,9060,9100,40,73
A,4,100,9060,9100,40,57
C#,6,100,9120,9160,40,73
E,5,100,9120,9160,40,64
E,6,100,9120,9160,40,76
A,4,100,9120,9160,40,57
A,5,100,9120,9160,40,69
C#,6,100,9180,9220,40,73
E,5,100,9180,9220,40,64
E,6,100,9180,9220,40,76
A,4,100,9180,9220,40,57
A,5,100,9180,9220,40,69
F,6,100,9360,9440,80,77
D,6,100,9360,9440,80,74
A,5,100,9360,9440,80,69
D,5,100,9360,9440,80,62
D,5,100,9540,9640,100,62
F,6,100,9540,9640,100,77
D,6,100,9540,9640,100,74
A,5,100,9540,9640,100,69
F,6,100,9660,9700,40,77
D,5,100,9660,9700,40,62
A,5,100,9660,9700,40,69
D,6,100,9660,9700,40,74
F,6,100,9780,9860,80,77
D,6,100,9780,9860,80,74
A,5,100,9780,9860,80,69
D,5,100,9780,9860,80,62
F,6,100,9900,9980,80,77
D,5,100,9900,9980,80,62
A,5,100,9900,9980,80,69
D,6,100,9900,9980,80,74
F,6,100,10020,10060,40,77
D,6,100,10020,10060,40,74
A,5,100,10020,10060,40,69
D,5,100,10020,10060,40,62
F,6,100,10080,10120,40,77
D,5,100,10080,10120,40,62
A,5,100,10080,10120,40,69
D,6,100,10080,10120,40,74
F,6,100,10140,10180,40,77
D,5,100,10140,10180,40,62
A,5,100,10140,10180,40,69
D,6,100,10140,10180,40,74
F,6,100,10260,10340,80,77
D,6,100,10260,10340,80,74
A,5,100,10260,10340,80,69
D,5,100,10260,10340,80,62
C,5,127,11280,11320,40,60
D,5,127,11340,11380,40,62
E,5,127,11400,11440,40,64
F,5,127,11460,11500,40,65
G,5,127,11520,11560,40,67
A,5,127,11580,11620,40,69
A#,5,127,11640,11680,40,70
C,6,127,11700,11740,40,72
F,4,127,11760,11800,40,53
G,4,127,11820,11860,40,55
A,4,127,11880,11920,40,57
A#,4,127,11940,11980,40,58
C,5,127,12000,12040,40,60
D,5,127,12060,12100,40,62
E,5,127,12120,12160,40,64
F,5,127,12180,12220,40,65
D,5,127,12240,12360,120,62
A#,4,127,12240,12360,120,58
A#,5,127,12240,12360,120,70
F,5,127,12240,12360,120,65
A#,4,127,12420,12460,40,58
A#,5,127,12420,12460,40,70
F,5,127,12420,12460,40,65
D,5,127,12420,12460,40,62
D,6,127,12480,12560,80,74
D,5,127,12480,12560,80,62
A#,4,127,12600,12680,80,58
A#,5,127,12600,12680,80,70
F,5,127,12600,12680,80,65
D,5,127,12600,12680,80,62
F,4,127,12720,12760,40,53
G,4,127,12780,12820,40,55
A,4,127,12840,12880,40,57
A#,4,127,12900,12940,40,58
C,5,127,12960,13000,40,60
D,5,127,13020,13060,40,62
E,5,127,13080,13120,40,64
F,5,127,13140,13180,40,65
C,5,127,13200,13240,40,60
D,5,127,13260,13300,40,62
E,5,127,13320,13360,40,64
F,5,127,13380,13420,40,65
G,5,127,13440,13480,40,67
A,5,127,13500,13540,40,69
A#,5,127,13560,13600,40,70
C,6,127,13620,13660,40,72
F,4,127,13680,13720,40,53
G,4,127,13740,13780,40,55
A,4,127,13800,13840,40,57
A#,4,127,13860,13900,40,58
C,5,127,13920,13960,40,60
D,5,127,13980,14020,40,62
E,5,127,14040,14080,40,64
F,5,127,14100,14140,40,65
D,5,127,14160,14280,120,62
A#,4,127,14160,14280,120,58
A#,5,127,14160,14280,120,70
F,5,127,14160,14280,120,65
A#,4,127,14340,14380,40,58
A#,5,127,14340,14380,40,70
F,5,127,14340,14380,40,65
D,5,127,14340,14380,40,62
D,6,127,14400,14480,80,74
D,5,127,14400,14480,80,62
A#,4,127,14520,14600,80,58
A#,5,127,14520,14600,80,70
F,5,127,14520,14600,80,65
D,5,127,14520,14600,80,62
A,5,100,16560,16600,40,69
F,6,100,16560,16600,40,77
F,5,100,16560,16600,40,65
C,6,100,16560,16600,40,72
A,5,100,16620,16660,40,69
F,6,100,16620,16660,40,77
F,5,100,16620,16660,40,65
C,6,100,16620,16660,40,72
A,5,100,16680,16720,40,69
F,6,100,16680,16720,40,77
F,5,100,16680,16720,40,65
C,6,100,16680,16720,40,72
F,6,100,16740,16820,80,77
C,6,100,16740,16820,80,72
G,5,100,16740,16820,80,67
F,5,100,16740,16820,80,65
F,6,100,16860,16940,80,77
C,6,100,16860,16940,80,72
G,5,100,16860,16940,80,67
F,5,100,16860,16940,80,65
F,6,100,16980,17020,40,77
C,6,100,16980,17020,40,72
G,5,100,16980,17020,40,67
F,5,100,16980,17020,40,65
A,5,100,17040,17080,40,69
F,6,100,17040,17080,40,77
F,5,100,17040,17080,40,65
C,6,100,17040,17080,40,72
A,5,100,17100,17140,40,69
F,6,100,17100,17140,40,77
F,5,100,17100,17140,40,65
C,6,100,17100,17140,40,72
A,5,100,17160,17200,40,69
F,6,100,17160,17200,40,77
F,5,100,17160,17200,40,65
C,6,100,17160,17200,40,72
F,6,100,17220,17300,80,77
C,6,100,17220,17300,80,72
G,5,100,17220,17300,80,67
F,5,100,17220,17300,80,65
F,6,100,17340,17420,80,77
C,6,100,17340,17420,80,72
G,5,100,17340,17420,80,67
F,5,100,17340,17420,80,65
F,6,100,17460,17500,40,77
C,6,100,17460,17500,40,72
G,5,100,17460,17500,40,67
F,5,100,17460,17500,40,65
D,5,100,17520,17840,320,62
F,6,100,17520,17840,320,77
D,6,100,17520,17840,320,74
A,5,100,17520,17840,320,69
C#,6,100,18480,18520,40,73
E,5,100,18480,18520,40,64
E,6,100,18480,18520,40,76
A,4,100,18480,18520,40,57
A,5,100,18480,18520,40,69
C#,6,100,18540,18580,40,73
E,5,100,18540,18580,40,64
E,6,100,18540,18580,40,76
A,4,100,18540,18580,40,57
A,5,100,18540,18580,40,69
A,4,100,18660,18740,80,57
C#,6,100,18660,18740,80,73
E,6,100,18660,18740,80,76
A,5,100,18660,18740,80,69
E,5,100,18660,18740,80,64
E,5,100,18780,18860,80,64
A,5,100,18780,18860,80,69
E,6,100,18780,18860,80,76
C#,6,100,18780,18860,80,73
A,4,100,18780,18860,80,57
E,5,100,18900,18940,40,64
A,5,100,18900,18940,40,69
E,6,100,18900,18940,40,76
C#,6,100,18900,18940,40,73
A,4,100,18900,18940,40,57
C#,6,100,18960,19000,40,73
E,5,100,18960,19000,40,64
E,6,100,18960,19000,40,76
A,4,100,18960,19000,40,57
A,5,100,18960,19000,40,69
C#,6,100,19020,19060,40,73
E,5,100,19020,19060,40,64
E,6,100,19020,19060,40,76
A,4,100,19020,19060,40,57
A,5,100,19020,19060,40,69
A,4,100,19140,19220,80,57
C#,6,100,19140,19220,80,73
E,6,100,19140,19220,80,76
A,5,100,19140,19220,80,69
E,5,100,19140,19220,80,64
E,5,100,19260,19340,80,64
A,5,100,19260,19340,80,69
E,6,100,19260,19340,80,76
C#,6,100,19260,19340,80,73
A,4,100,19260,19340,80,57
E,5,100,19380,19420,40,64
A,5,100,19380,19420,40,69
E,6,100,19380,19420,40,76
C#,6,100,19380,19420,40,73
A,4,100,19380,19420,40,57
F,6,100,19440,19480,40,77
D,5,100,19440,19480,40,62
A,5,100,19440,19480,40,69
D,6,100,19440,19480,40,74
F,6,100,19500,19540,40,77
D,5,100,19500,19540,40,62
A,5,100,19500,19540,40,69
D,6,100,19500,19540,40,74
F,6,100,19620,19700,80,77
D,6,100,19620,19700,80,74
A,5,100,19620,19700,80,69
D,5,100,19620,19700,80,62
F,6,100,19740,19820,80,77
D,5,100,19740,19820,80,62
A,5,100,19740,19820,80,69
D,6,100,19740,19820,80,74
F,6,100,19860,19900,40,77
D,6,100,19860,19900,40,74
A,5,100,19860,19900,40,69
D,5,100,19860,19900,40,62
F,6,100,19920,19960,40,77
D,5,100,19920,19960,40,62
A,5,100,19920,19960,40,69
D,6,100,19920,19960,40,74
F,6,100,19980,20020,40,77
D,5,100,19980,20020,40,62
A,5,100,19980,20020,40,69
D,6,100,19980,20020,40,74
F,6,100,20100,20180,80,77
D,6,100,20100,20180,80,74
A,5,100,20100,20180,80,69
D,5,100,20100,20180,80,62
F,6,100,20220,20300,80,77
D,5,100,20220,20300,80,62
A,5,100,20220,20300,80,69
D,6,100,20220,20300,80,74
F,6,100,20340,20380,40,77
D,6,100,20340,20380,40,74
A,5,100,20340,20380,40,69
D,5,100,20340,20380,40,62
C#,6,100,20400,20440,40,73
E,5,100,20400,20440,40,64
E,6,100,20400,20440,40,76
A,4,100,20400,20440,40,57
A,5,100,20400,20440,40,69
C#,6,100,20460,20500,40,73
E,5,100,20460,20500,40,64
E,6,100,20460,20500,40,76
A,4,100,20460,20500,40,57
A,5,100,20460,20500,40,69
A,4,100,20580,20660,80,57
C#,6,100,20580,20660,80,73
E,6,100,20580,20660,80,76
A,5,100,20580,20660,80,69
E,5,100,20580,20660,80,64
E,5,100,20700,20780,80,64
A,5,100,20700,20780,80,69
E,6,100,20700,20780,80,76
C#,6,100,20700,20780,80,73
A,4,100,20700,20780,80,57
E,5,100,20820,20860,40,64
A,5,100,20820,20860,40,69
E,6,100,20820,20860,40,76
C#,6,100,20820,20860,40,73
A,4,100,20820,20860,40,57
C#,6,100,20880,20920,40,73
E,5,100,20880,20920,40,64
E,6,100,20880,20920,40,76
A,4,100,20880,20920,40,57
A,5,100,20880,20920,40,69
C#,6,100,20940,20980,40,73
E,5,100,20940,20980,40,64
E,6,100,20940,20980,40,76
A,4,100,20940,20980,40,57
A,5,100,20940,20980,40,69
A,4,100,21060,21140,80,57
C#,6,100,21060,21140,80,73
E,6,100,21060,21140,80,76
A,5,100,21060,21140,80,69
E,5,100,21060,21140,80,64
E,5,100,21180,21260,80,64
A,5,100,21180,21260,80,69
E,6,100,21180,21260,80,76
C#,6,100,21180,21260,80,73
A,4,100,21180,21260,80,57
A,5,100,21300,21340,40,69
A,4,100,21300,21340,40,57
E,6,100,21300,21340,40,76
C#,6,100,21300,21340,40,73
E,5,100,21300,21340,40,64
F,6,100,21360,21400,40,77
A,5,100,21360,21400,40,69
C,5,100,21360,21400,40,60
F,5,100,21360,21400,40,65
C,6,100,21360,21400,40,72
F,6,100,21420,21460,40,77
A,5,100,21420,21460,40,69
C,5,100,21420,21460,40,60
F,5,100,21420,21460,40,65
C,6,100,21420,21460,40,72
C,5,100,21540,21620,80,60
A,5,100,21540,21620,80,69
F,6,100,21540,21620,80,77
C,6,100,21540,21620,80,72
F,5,100,21540,21620,80,65
C,5,100,21660,21740,80,60
A,5,100,21660,21740,80,69
F,6,100,21660,21740,80,77
F,5,100,21660,21740,80,65
C,6,100,21660,21740,80,72
C,5,100,21780,21820,40,60
A,5,100,21780,21820,40,69
F,6,100,21780,21820,40,77
C,6,100,21780,21820,40,72
F,5,100,21780,21820,40,65
F,6,100,21840,21880,40,77
A,5,100,21840,21880,40,69
C,5,100,21840,21880,40,60
F,5,100,21840,21880,40,65
C,6,100,21840,21880,40,72
F,6,100,21900,21940,40,77
A,5,100,21900,21940,40,69
C,5,100,21900,21940,40,60
F,5,100,21900,21940,40,65
C,6,100,21900,21940,40,72
C,5,100,22020,22100,80,60
A,5,100,22020,22100,80,69
F,6,100,22020,22100,80,77
C,6,100,22020,22100,80,72
F,5,100,22020,22100,80,65
C,5,100,22140,22220,80,60
A,5,100,22140,22220,80,69
F,6,100,22140,22220,80,77
F,5,100,22140,22220,80,65
C,6,100,22140,22220,80,72
C,5,100,22260,22300,40,60
A,5,100,22260,22300,40,69
F,6,100,22260,22300,40,77
C,6,100,22260,22300,40,72
F,5,100,22260,22300,40,65
E,6,100,22320,22360,40,76
C,5,100,22320,22360,40,60
G,5,100,22320,22360,40,67
C,6,100,22320,22360,40,72
C,5,100,22380,22420,40,60
E,6,100,22380,22420,40,76
C,6,100,22380,22420,40,72
G,5,100,22380,22420,40,67
C,5,100,22500,22580,80,60
E,6,100,22500,22580,80,76
C,6,100,22500,22580,80,72
G,5,100,22500,22580,80,67
E,6,100,22620,22700,80,76
C,5,100,22620,22700,80,60
G,5,100,22620,22700,80,67
C,6,100,22620,22700,80,72
E,6,100,22740,22780,40,76
C,5,100,22740,22780,40,60
G,5,100,22740,22780,40,67
C,6,100,22740,22780,40,72
E,6,100,22800,22840,40,76
C,5,100,22800,22840,40,60
G,5,100,22800,22840,40,67
C,6,100,22800,22840,40,72
C,5,100,22860,22900,40,60
E,6,100,22860,22900,40,76
C,6,100,22860,22900,40,72
G,5,100,22860,22900,40,67
C,5,100,22980,23060,80,60
E,6,100,22980,23060,80,76
C,6,100,22980,23060,80,72
G,5,100,22980,23060,80,67
E,6,100,23100,23180,80,76
C,5,100,23100,23180,80,60
G,5,100,23100,23180,80,67
C,6,100,23100,23180,80,72
E,6,100,23220,23260,40,76
C,5,100,23220,23260,40,60
G,5,100,23220,23260,40,67
C,6,100,23220,23260,40,72
C#,6,100,23280,23320,40,73
E,5,100,23280,23320,40,64
E,6,100,23280,23320,40,76
A,4,100,23280,23320,40,57
A,5,100,23280,23320,40,69
C#,6,100,23340,23380,40,73
E,5,100,23340,23380,40,64
E,6,100,23340,23380,40,76
A,4,100,23340,23380,40,57
A,5,100,23340,23380,40,69
A,4,100,23460,23540,80,57
C#,6,100,23460,23540,80,73
E,6,100,23460,23540,80,76
A,5,100,23460,23540,80,69
E,5,100,23460,23540,80,64
E,5,100,23580,23660,80,64
A,5,100,23580,23660,80,69
E,6,100,23580,23660,80,76
C#,6,100,23580,23660,80,73
A,4,100,23580,23660,80,57
E,5,100,23700,23740,40,64
A,5,100,23700,23740,40,69
E,6,100,23700,23740,40,76
C#,6,100,23700,23740,40,73
A,4,100,23700,23740,40,57
C#,6,100,23760,23800,40,73
E,5,100,23760,23800,40,64
E,6,100,23760,23800,40,76
A,4,100,23760,23800,40,57
A,5,100,23760,23800,40,69
C#,6,100,23820,23860,40,73
E,5,100,23820,23860,40,64
E,6,100,23820,23860,40,76
A,4,100,23820,23860,40,57
A,5,100,23820,23860,40,69
