letter,octave,velocity,time_on,time_off,duration,note_number
E,3,120,33600,33690,90,40
E,3,120,33720,33807,87,40
E,3,120,33840,33924,84,40
E,3,120,33960,34041,81,40
E,3,120,34080,34170,90,40
E,3,120,34200,34287,87,40
E,3,120,34320,34404,84,40
E,3,120,34440,34521,81,40
E,3,120,34560,34650,90,40
E,3,120,34680,34767,87,40
E,3,120,34800,34884,84,40
E,3,120,34920,35001,81,40
E,3,120,35040,35130,90,40
E,3,120,35160,35247,87,40
E,3,120,35280,35364,84,40
E,3,120,35400,35481,81,40
E,3,120,35520,35610,90,40
E,3,120,35640,35727,87,40
E,3,120,35760,35844,84,40
E,3,120,35880,35961,81,40
E,3,120,36000,36090,90,40
E,3,120,36120,36207,87,40
E,3,120,36240,36324,84,40
E,3,120,36360,36441,81,40
E,3,120,36480,36570,90,40
E,3,120,36600,36687,87,40
E,3,120,36720,36804,84,40
E,3,120,36840,36921,81,40
E,3,120,36960,37050,90,40
E,3,120,37080,37167,87,40
E,3,120,37200,37284,84,40
E,3,120,37320,37401,81,40
E,3,120,37440,37530,90,40
E,3,120,37560,37647,87,40
E,3,120,37680,37764,84,40
E,3,120,37800,37881,81,40
E,3,120,37920,38010,90,40
E,3,120,38040,38127,87,40
E,3,120,38160,38244,84,40
E,3,120,38280,38361,81,40
E,3,120,38400,38490,90,40
E,3,120,38520,38607,87,40
E,3,120,38640,38724,84,40
E,3,120,38760,38841,81,40
E,3,120,38880,38970,90,40
E,3,120,39000,39087,87,40
E,3,120,39120,39204,84,40
E,3,120,39240,39321,81,40
E,3,120,39360,39450,90,40
E,3,120,39480,39567,87,40
E,3,120,39600,39684,84,40
E,3,120,39720,39801,81,40
E,3,120,39840,39930,90,40
E,3,120,39960,40047,87,40
E,3,120,40080,40164,84,40
E,3,120,40200,40281,81,40
E,3,120,40320,40410,90,40
E,3,120,40440,40527,87,40
E,3,120,40560,40644,84,40
E,3,120,40680,40761,81,40
E,3,120,40800,40890,90,40
E,3,120,40920,41007,87,40
E,3,120,41040,41124,84,40
E,3,120,41160,41241,81,40
E,3,120,41280,41370,90,40
E,3,120,41400,41487,87,40
E,3,120,41520,41604,84,40
E,3,120,41640,41721,81,40
E,3,120,41760,41850,90,40
E,3,120,41880,41967,87,40
E,3,120,42000,42084,84,40
E,3,120,42120,42201,81,40
E,3,120,42240,42330,90,40
E,3,120,42360,42447,87,40
E,3,120,42480,42564,84,40
E,3,120,42600,42681,81,40
E,3,120,42720,42810,90,40
E,3,120,42840,42927,87,40
E,3,120,42960,43044,84,40
E,3,120,43080,43161,81,40
E,3,120,43200,43290,90,40
E,3,120,43320,43407,87,40
E,3,120,43440,43524,84,40
E,3,120,43560,43641,81,40
E,3,120,43680,43770,90,40
E,3,120,43800,43887,87,40
E,3,120,43920,44004,84,40
E,3,120,44040,44121,81,40
E,3,120,44160,44250,90,40
E,3,120,44280,44367,87,40
E,3,120,44400,44484,84,40
E,3,120,44520,44601,81,40
E,3,120,44640,44730,90,40
E,3,120,44760,44847,87,40
E,3,120,44880,44964,84,40
E,3,120,45000,45081,81,40
E,3,120,45120,45210,90,40
E,3,120,45240,45327,87,40
E,3,120,45360,45444,84,40
E,3,120,45480,45561,81,40
E,3,120,45600,45690,90,40
E,3,120,45720,45807,87,40
E,3,120,45840,45924,84,40
E,3,120,45960,46041,81,40
E,3,120,46080,46170,90,40
E,3,120,46200,46287,87,40
E,3,120,46320,46404,84,40
E,3,120,46440,46521,81,40
E,3,120,46560,46650,90,40
E,3,120,46680,46767,87,40
E,3,120,46800,46884,84,40
E,3,120,46920,47001,81,40
E,3,120,47040,47130,90,40
E,3,120,47160,47247,87,40
E,3,120,47280,47364,84,40
E,3,120,47400,47481,81,40
E,3,120,47520,47610,90,40
E,3,120,47640,47727,87,40
E,3,120,47760,47844,84,40
E,3,120,47880,47961,81,40
E,3,120,48000,48090,90,40
E,3,120,48120,48207,87,40
E,3,120,48240,48324,84,40
E,3,120,48360,48441,81,40
E,3,120,48480,48570,90,40
E,3,120,48600,48687,87,40
E,3,120,48720,48804,84,40
E,3,120,48840,48921,81,40
E,3,120,48960,49050,90,40
E,3,120,49080,49167,87,40
E,3,120,49200,49284,84,40
E,3,120,49320,49401,81,40
E,3,120,49440,49530,90,40
E,3,120,49560,49647,87,40
E,3,120,49680,49764,84,40
E,3,120,49800,49881,81,40
E,3,110,49920,50343,423,40
E,3,110,50400,50828,428,40
E,3,110,50880,51232,352,40
E,3,110,51360,51766,406,40
E,3,110,51840,52213,373,40
E,3,110,52320,52685,365,40
E,3,110,52800,53159,359,40
E,3,110,53280,53573,293,40
E,3,110,53760,54183,423,40
E,3,110,54240,54668,428,40
E,3,110,54720,55072,352,40
E,3,110,55200,55606,406,40
E,3,110,55680,56053,373,40
E,3,110,56160,56525,365,40
E,3,110,56640,56999,359,40
