letter,octave,velocity,time_on,time_off,duration,note_number
E,3,70,37200,37250,50,40
A#,5,50,37200,37250,50,70
C#,3,60,37200,37250,50,37
F#,3,50,37200,37250,50,42
D,3,40,37200,37250,50,38
E,3,40,37260,37310,50,40
E,3,50,37320,37370,50,40
F#,3,50,37320,37370,50,42
E,3,40,37380,37430,50,40
E,3,50,37440,37490,50,40
B,2,50,37440,37490,50,35
E,3,40,37500,37550,50,40
E,3,50,37560,37610,50,40
F#,3,50,37560,37610,50,42
E,3,40,37620,37670,50,40
E,3,70,37680,37730,50,40
A#,5,50,37680,37730,50,70
C#,3,60,37680,37730,50,37
F#,3,50,37680,37730,50,42
D,3,40,37680,37730,50,38
E,3,40,37740,37790,50,40
E,3,50,37800,37850,50,40
F#,3,50,37800,37850,50,42
B,2,40,37800,37850,50,35
E,3,40,37860,37910,50,40
E,3,50,37920,37970,50,40
F#,3,50,37920,37970,50,42
B,2,50,37920,37970,50,35
E,3,40,37980,38030,50,40
E,3,50,38040,38090,50,40
F#,3,50,38040,38090,50,42
E,3,40,38100,38150,50,40
E,3,70,38160,38210,50,40
A#,5,50,38160,38210,50,70
C#,3,60,38160,38210,50,37
F#,3,50,38160,38210,50,42
D,3,40,38160,38210,50,38
E,3,40,38220,38270,50,40
E,3,50,38280,38330,50,40
F#,3,50,38280,38330,50,42
E,3,40,38340,38390,50,40
E,3,50,38400,38450,50,40
B,2,50,38400,38450,50,35
E,3,40,38460,38510,50,40
E,3,50,38520,38570,50,40
F#,3,50,38520,38570,50,42
E,3,40,38580,38630,50,40
E,3,70,38640,38690,50,40
A#,5,50,38640,38690,50,70
C#,3,60,38640,38690,50,37
F#,3,50,38640,38690,50,42
D,3,40,38640,38690,50,38
E,3,40,38700,38750,50,40
E,3,50,38760,38810,50,40
F#,3,50,38760,38810,50,42
B,2,40,38760,38810,50,35
E,3,40,38820,38870,50,40
E,3,50,38880,38930,50,40
F#,3,50,38880,38930,50,42
B,2,50,38880,38930,50,35
E,3,40,38940,38990,50,40
E,3,50,39000,39050,50,40
F#,3,50,39000,39050,50,42
E,3,40,39060,39110,50,40
E,3,70,39120,39170,50,40
A#,5,50,39120,39170,50,70
C#,3,60,39120,39170,50,37
F#,3,50,39120,39170,50,42
D,3,40,39120,39170,50,38
E,3,40,39180,39230,50,40
E,3,50,39240,39290,50,40
F#,3,50,39240,39290,50,42
E,3,40,39300,39350,50,40
E,3,50,39360,39410,50,40
B,2,50,39360,39410,50,35
E,3,40,39420,39470,50,40
E,3,50,39480,39530,50,40
F#,3,50,39480,39530,50,42
E,3,40,39540,39590,50,40
E,3,70,39600,39650,50,40
A#,5,50,39600,39650,50,70
C#,3,60,39600,39650,50,37
F#,3,50,39600,39650,50,42
D,3,40,39600,39650,50,38
E,3,40,39660,39710,50,40
E,3,50,39720,39770,50,40
F#,3,50,39720,39770,50,42
B,2,40,39720,39770,50,35
E,3,40,39780,39830,50,40
E,3,50,39840,39890,50,40
F#,3,50,39840,39890,50,42
B,2,50,39840,39890,50,35
E,3,40,39900,39950,50,40
E,3,50,39960,40010,50,40
F#,3,50,39960,40010,50,42
E,3,40,40020,40070,50,40
E,3,70,40080,40130,50,40
A#,5,50,40080,40130,50,70
C#,3,60,40080,40130,50,37
F#,3,50,40080,40130,50,42
D,3,40,40080,40130,50,38
E,3,40,40140,40190,50,40
E,3,50,40200,40250,50,40
F#,3,50,40200,40250,50,42
E,3,40,40260,40310,50,40
E,3,50,40320,40370,50,40
B,2,50,40320,40370,50,35
E,3,40,40380,40430,50,40
E,3,50,40440,40490,50,40
F#,3,50,40440,40490,50,42
E,3,40,40500,40550,50,40
E,3,70,40560,40610,50,40
A#,5,50,40560,40610,50,70
C#,3,60,40560,40610,50,37
F#,3,50,40560,40610,50,42
D,3,40,40560,40610,50,38
E,3,40,40620,40670,50,40
E,3,50,40680,40730,50,40
F#,3,50,40680,40730,50,42
B,2,40,40680,40730,50,35
E,3,40,40740,40790,50,40
E,3,50,40800,40850,50,40
F#,3,50,40800,40850,50,42
B,2,50,40800,40850,50,35
E,3,40,40860,40910,50,40
E,3,50,40920,40970,50,40
F#,3,50,40920,40970,50,42
E,3,40,40980,41030,50,40
E,3,70,41040,41090,50,40
A#,5,50,41040,41090,50,70
C#,3,60,41040,41090,50,37
F#,3,50,41040,41090,50,42
D,3,40,41040,41090,50,38
E,3,40,41100,41150,50,40
E,3,50,41160,41210,50,40
F#,3,50,41160,41210,50,42
E,3,40,41220,41270,50,40
E,3,50,41280,41330,50,40
B,2,50,41280,41330,50,35
E,3,40,41340,41390,50,40
E,3,50,41400,41450,50,40
F#,3,50,41400,41450,50,42
E,3,40,41460,41510,50,40
E,3,70,41520,41570,50,40
A#,5,50,41520,41570,50,70
C#,3,60,41520,41570,50,37
F#,3,50,41520,41570,50,42
D,3,40,41520,41570,50,38
E,3,40,41580,41630,50,40
E,3,50,41640,41690,50,40
F#,3,50,41640,41690,50,42
B,2,40,41640,41690,50,35
E,3,40,41700,41750,50,40
E,3,50,41760,41810,50,40
F#,3,50,41760,41810,50,42
B,2,50,41760,41810,50,35
E,3,40,41820,41870,50,40
E,3,50,41880,41930,50,40
F#,3,50,41880,41930,50,42
E,3,40,41940,41990,50,40
E,3,70,42000,42050,50,40
A#,5,50,42000,42050,50,70
C#,3,60,42000,42050,50,37
F#,3,50,42000,42050,50,42
D,3,40,42000,42050,50,38
E,3,40,42060,42110,50,40
E,3,50,42120,42170,50,40
F#,3,50,42120,42170,50,42
E,3,40,42180,42230,50,40
E,3,50,42240,42290,50,40
B,2,50,42240,42290,50,35
E,3,40,42300,42350,50,40
E,3,50,42360,42410,50,40
F#,3,50,42360,42410,50,42
E,3,40,42420,42470,50,40
E,3,70,42480,42530,50,40
A#,5,50,42480,42530,50,70
C#,3,60,42480,42530,50,37
F#,3,50,42480,42530,50,42
D,3,40,42480,42530,50,38
E,3,40,42540,42590,50,40
E,3,50,42600,42650,50,40
F#,3,50,42600,42650,50,42
B,2,40,42600,42650,50,35
E,3,40,42660,42710,50,40
E,3,50,42720,42770,50,40
F#,3,50,42720,42770,50,42
B,2,50,42720,42770,50,35
E,3,40,42780,42830,50,40
E,3,50,42840,42890,50,40
F#,3,50,42840,42890,50,42
E,3,40,42900,42950,50,40
E,3,70,42960,43010,50,40
A#,5,50,42960,43010,50,70
C#,3,60,42960,43010,50,37
F#,3,50,42960,43010,50,42
D,3,40,42960,43010,50,38
E,3,40,43020,43070,50,40
E,3,50,43080,43130,50,40
F#,3,50,43080,43130,50,42
E,3,40,43140,43190,50,40
E,3,50,43200,43250,50,40
B,2,50,43200,43250,50,35
E,3,40,43260,43310,50,40
E,3,50,43320,43370,50,40
F#,3,50,43320,43370,50,42
E,3,40,43380,43430,50,40
E,3,70,43440,43490,50,40
A#,5,50,43440,43490,50,70
C#,3,60,43440,43490,50,37
F#,3,50,43440,43490,50,42
D,3,40,43440,43490,50,38
E,3,40,43500,43550,50,40
E,3,50,43560,43610,50,40
F#,3,50,43560,43610,50,42
B,2,40,43560,43610,50,35
E,3,40,43620,43670,50,40
E,3,50,43680,43730,50,40
F#,3,50,43680,43730,50,42
B,2,50,43680,43730,50,35
E,3,40,43740,43790,50,40
E,3,50,43800,43850,50,40
F#,3,50,43800,43850,50,42
E,3,40,43860,43910,50,40
E,3,70,43920,43970,50,40
A#,5,50,43920,43970,50,70
C#,3,60,43920,43970,50,37
F#,3,50,43920,43970,50,42
D,3,40,43920,43970,50,38
E,3,40,43980,44030,50,40
E,3,50,44040,44090,50,40
F#,3,50,44040,44090,50,42
E,3,40,44100,44150,50,40
E,3,50,44160,44210,50,40
B,2,50,44160,44210,50,35
E,3,40,44220,44270,50,40
E,3,50,44280,44330,50,40
F#,3,50,44280,44330,50,42
E,3,40,44340,44390,50,40
E,3,70,44400,44450,50,40
A#,5,50,44400,44450,50,70
C#,3,60,44400,44450,50,37
F#,3,50,44400,44450,50,42
D,3,40,44400,44450,50,38
E,3,40,44460,44510,50,40
E,3,50,44520,44570,50,40
F#,3,50,44520,44570,50,42
B,2,40,44520,44570,50,35
E,3,40,44580,44630,50,40
E,3,50,44640,44690,50,40
F#,3,50,44640,44690,50,42
B,2,50,44640,44690,50,35
E,3,40,44700,44750,50,40
E,3,50,44760,44810,50,40
F#,3,50,44760,44810,50,42
E,3,40,44820,44870,50,40
E,3,70,44880,44930,50,40
A#,5,50,44880,44930,50,70
C#,3,60,44880,44930,50,37
F#,3,50,44880,44930,50,42
D,3,40,44880,44930,50,38
E,3,40,44940,44990,50,40
E,3,50,45000,45050,50,40
F#,3,50,45000,45050,50,42
E,3,40,45060,45110,50,40
E,3,50,45120,45170,50,40
B,2,50,45120,45170,50,35
E,3,40,45180,45230,50,40
E,3,50,45240,45290,50,40
F#,3,50,45240,45290,50,42
E,3,40,45300,45350,50,40
E,3,70,45360,45410,50,40
A#,5,50,45360,45410,50,70
C#,3,60,45360,45410,50,37
F#,3,50,45360,45410,50,42
D,3,40,45360,45410,50,38
E,3,40,45420,45470,50,40
E,3,50,45480,45530,50,40
F#,3,50,45480,45530,50,42
B,2,40,45480,45530,50,35
E,3,40,45540,45590,50,40
E,3,50,45600,45650,50,40
F#,3,50,45600,45650,50,42
B,2,50,45600,45650,50,35
E,3,40,45660,45710,50,40
E,3,50,45720,45770,50,40
F#,3,50,45720,45770,50,42
E,3,40,45780,45830,50,40
E,3,70,45840,45890,50,40
A#,5,50,45840,45890,50,70
C#,3,60,45840,45890,50,37
F#,3,50,45840,45890,50,42
D,3,40,45840,45890,50,38
E,3,40,45900,45950,50,40
E,3,50,45960,46010,50,40
F#,3,50,45960,46010,50,42
E,3,40,46020,46070,50,40
E,3,50,46080,46130,50,40
B,2,50,46080,46130,50,35
E,3,40,46140,46190,50,40
E,3,50,46200,46250,50,40
F#,3,50,46200,46250,50,42
E,3,40,46260,46310,50,40
E,3,70,46320,46370,50,40
A#,5,50,46320,46370,50,70
C#,3,60,46320,46370,50,37
F#,3,50,46320,46370,50,42
D,3,40,46320,46370,50,38
E,3,40,46380,46430,50,40
E,3,50,46440,46490,50,40
F#,3,50,46440,46490,50,42
B,2,40,46440,46490,50,35
E,3,40,46500,46550,50,40
E,3,50,46560,46610,50,40
F#,3,50,46560,46610,50,42
B,2,50,46560,46610,50,35
E,3,40,46620,46670,50,40
E,3,50,46680,46730,50,40
F#,3,50,46680,46730,50,42
E,3,40,46740,46790,50,40
E,3,70,46800,46850,50,40
A#,5,50,46800,46850,50,70
C#,3,60,46800,46850,50,37
F#,3,50,46800,46850,50,42
D,3,40,46800,46850,50,38
E,3,40,46860,46910,50,40
E,3,50,46920,46970,50,40
F#,3,50,46920,46970,50,42
E,3,40,46980,47030,50,40
E,3,50,47040,47090,50,40
B,2,50,47040,47090,50,35
E,3,40,47100,47150,50,40
E,3,50,47160,47210,50,40
F#,3,50,47160,47210,50,42
E,3,40,47220,47270,50,40
E,3,70,47280,47330,50,40
A#,5,50,47280,47330,50,70
C#,3,60,47280,47330,50,37
F#,3,50,47280,47330,50,42
D,3,40,47280,47330,50,38
E,3,40,47340,47390,50,40
E,3,50,47400,47450,50,40
F#,3,50,47400,47450,50,42
B,2,40,47400,47450,50,35
E,3,40,47460,47510,50,40
E,3,50,47520,47570,50,40
F#,3,50,47520,47570,50,42
B,2,50,47520,47570,50,35
E,3,40,47580,47630,50,40
E,3,50,47640,47690,50,40
F#,3,50,47640,47690,50,42
E,3,40,47700,47750,50,40
E,3,70,47760,47810,50,40
A#,5,50,47760,47810,50,70
C#,3,60,47760,47810,50,37
F#,3,50,47760,47810,50,42
D,3,40,47760,47810,50,38
E,3,40,47820,47870,50,40
E,3,50,47880,47930,50,40
F#,3,50,47880,47930,50,42
E,3,40,47940,47990,50,40
E,3,50,48000,48050,50,40
B,2,50,48000,48050,50,35
E,3,40,48060,48110,50,40
E,3,50,48120,48170,50,40
F#,3,50,48120,48170,50,42
E,3,40,48180,48230,50,40
E,3,70,48240,48290,50,40
A#,5,50,48240,48290,50,70
C#,3,60,48240,48290,50,37
F#,3,50,48240,48290,50,42
D,3,40,48240,48290,50,38
E,3,40,48300,48350,50,40
E,3,50,48360,48410,50,40
F#,3,50,48360,48410,50,42
B,2,40,48360,48410,50,35
E,3,40,48420,48470,50,40
E,3,50,48480,48530,50,40
F#,3,50,48480,48530,50,42
B,2,50,48480,48530,50,35
E,3,40,48540,48590,50,40
E,3,50,48600,48650,50,40
F#,3,50,48600,48650,50,42
E,3,40,48660,48710,50,40
E,3,70,48720,48770,50,40
A#,5,50,48720,48770,50,70
C#,3,60,48720,48770,50,37
F#,3,50,48720,48770,50,42
D,3,40,48720,48770,50,38
E,3,40,48780,48830,50,40
E,3,50,48840,48890,50,40
F#,3,50,48840,48890,50,42
E,3,40,48900,48950,50,40
E,3,50,48960,49010,50,40
B,2,50,48960,49010,50,35
E,3,40,49020,49070,50,40
E,3,50,49080,49130,50,40
F#,3,50,49080,49130,50,42
E,3,40,49140,49190,50,40
E,3,70,49200,49250,50,40
A#,5,50,49200,49250,50,70
C#,3,60,49200,49250,50,37
F#,3,50,49200,49250,50,42
D,3,40,49200,49250,50,38
E,3,40,49260,49310,50,40
E,3,50,49320,49370,50,40
F#,3,50,49320,49370,50,42
B,2,40,49320,49370,50,35
E,3,40,49380,49430,50,40
E,3,50,49440,49490,50,40
F#,3,50,49440,49490,50,42
B,2,50,49440,49490,50,35
E,3,40,49500,49550,50,40
E,3,50,49560,49610,50,40
F#,3,50,49560,49610,50,42
E,3,40,49620,49670,50,40
E,3,70,49680,49730,50,40
A#,5,50,49680,49730,50,70
C#,3,60,49680,49730,50,37
F#,3,50,49680,49730,50,42
D,3,40,49680,49730,50,38
E,3,40,49740,49790,50,40
E,3,50,49800,49850,50,40
F#,3,50,49800,49850,50,42
E,3,40,49860,49910,50,40
E,3,50,49920,49970,50,40
B,2,50,49920,49970,50,35
E,3,40,49980,50030,50,40
E,3,50,50040,50090,50,40
F#,3,50,50040,50090,50,42
E,3,40,50100,50150,50,40
E,3,70,50160,50210,50,40
A#,5,50,50160,50210,50,70
C#,3,60,50160,50210,50,37
F#,3,50,50160,50210,50,42
D,3,40,50160,50210,50,38
E,3,40,50220,50270,50,40
E,3,50,50280,50330,50,40
F#,3,50,50280,50330,50,42
B,2,40,50280,50330,50,35
E,3,40,50340,50390,50,40
E,3,50,50400,50450,50,40
F#,3,50,50400,50450,50,42
B,2,50,50400,50450,50,35
E,3,40,50460,50510,50,40
E,3,50,50520,50570,50,40
F#,3,50,50520,50570,50,42
E,3,40,50580,50630,50,40
E,3,70,50640,50690,50,40
A#,5,50,50640,50690,50,70
C,4,50,50640,50690,50,48
C#,3,60,50640,50690,50,37
F#,3,50,50640,50690,50,42
D,3,40,50640,50690,50,38
E,3,40,50700,50750,50,40
C,4,50,50700,50750,50,48
E,3,50,50760,50810,50,40
A,3,40,50760,50810,50,45
F#,3,50,50760,50810,50,42
E,3,40,50820,50870,50,40
A,3,50,50820,50870,50,45
E,3,50,50880,50930,50,40
F#,4,40,50880,50930,50,54
B,2,60,50880,50930,50,35
E,3,40,50940,50990,50,40
F#,4,25,50940,50990,50,54
E,3,50,51000,51050,50,40
F#,4,40,51000,51050,50,54
F#,3,50,51000,51050,50,42
E,3,40,51060,51110,50,40
F#,4,25,51060,51110,50,54
E,3,70,51120,51170,50,40
A#,5,50,51120,51170,50,70
F#,4,60,51120,51170,50,54
C#,3,60,51120,51170,50,37
F#,3,50,51120,51170,50,42
D,3,60,51120,51170,50,38
E,3,40,51180,51230,50,40
F#,4,25,51180,51230,50,54
E,3,50,51240,51290,50,40
F#,4,40,51240,51290,50,54
F#,3,50,51240,51290,50,42
B,2,40,51240,51290,50,35
E,3,40,51300,51350,50,40
F#,4,25,51300,51350,50,54
E,3,50,51360,51410,50,40
F#,4,40,51360,51410,50,54
F#,3,50,51360,51410,50,42
B,2,60,51360,51410,50,35
E,3,40,51420,51470,50,40
F#,4,25,51420,51470,50,54
E,3,50,51480,51530,50,40
F#,4,40,51480,51530,50,54
F#,3,50,51480,51530,50,42
E,3,40,51540,51590,50,40
F#,4,25,51540,51590,50,54
E,3,70,51600,51650,50,40
A#,5,50,51600,51650,50,70
F#,4,60,51600,51650,50,54
C#,3,60,51600,51650,50,37
F#,3,50,51600,51650,50,42
D,3,60,51600,51650,50,38
E,3,40,51660,51710,50,40
F#,4,25,51660,51710,50,54
E,3,50,51720,51770,50,40
F#,4,40,51720,51770,50,54
F#,3,50,51720,51770,50,42
E,3,40,51780,51830,50,40
F#,4,25,51780,51830,50,54
E,3,50,51840,51890,50,40
F#,4,40,51840,51890,50,54
B,2,60,51840,51890,50,35
E,3,40,51900,51950,50,40
F#,4,25,51900,51950,50,54
E,3,50,51960,52010,50,40
F#,4,40,51960,52010,50,54
F#,3,50,51960,52010,50,42
E,3,40,52020,52070,50,40
F#,4,25,52020,52070,50,54
E,3,70,52080,52130,50,40
A#,5,50,52080,52130,50,70
F#,4,60,52080,52130,50,54
C#,3,60,52080,52130,50,37
F#,3,50,52080,52130,50,42
D,3,60,52080,52130,50,38
E,3,40,52140,52190,50,40
F#,4,25,52140,52190,50,54
E,3,50,52200,52250,50,40
F#,4,40,52200,52250,50,54
F#,3,50,52200,52250,50,42
B,2,40,52200,52250,50,35
E,3,40,52260,52310,50,40
F#,4,25,52260,52310,50,54
E,3,50,52320,52370,50,40
F#,4,40,52320,52370,50,54
F#,3,50,52320,52370,50,42
B,2,60,52320,52370,50,35
E,3,40,52380,52430,50,40
F#,4,25,52380,52430,50,54
E,3,50,52440,52490,50,40
F#,4,40,52440,52490,50,54
F#,3,50,52440,52490,50,42
E,3,40,52500,52550,50,40
F#,4,25,52500,52550,50,54
E,3,70,52560,52610,50,40
A#,5,50,52560,52610,50,70
F#,4,60,52560,52610,50,54
C#,3,60,52560,52610,50,37
F#,3,50,52560,52610,50,42
D,3,60,52560,52610,50,38
E,3,40,52620,52670,50,40
F#,4,25,52620,52670,50,54
E,3,50,52680,52730,50,40
F#,4,40,52680,52730,50,54
F#,3,50,52680,52730,50,42
E,3,40,52740,52790,50,40
F#,4,25,52740,52790,50,54
E,3,50,52800,52850,50,40
F#,4,40,52800,52850,50,54
B,2,60,52800,52850,50,35
E,3,40,52860,52910,50,40
F#,4,25,52860,52910,50,54
E,3,50,52920,52970,50,40
F#,4,40,52920,52970,50,54
F#,3,50,52920,52970,50,42
E,3,40,52980,53030,50,40
F#,4,25,52980,53030,50,54
E,3,70,53040,53090,50,40
A#,5,50,53040,53090,50,70
F#,4,60,53040,53090,50,54
C#,3,60,53040,53090,50,37
F#,3,50,53040,53090,50,42
D,3,60,53040,53090,50,38
E,3,40,53100,53150,50,40
F#,4,25,53100,53150,50,54
E,3,50,53160,53210,50,40
F#,4,40,53160,53210,50,54
F#,3,50,53160,53210,50,42
B,2,40,53160,53210,50,35
E,3,40,53220,53270,50,40
F#,4,25,53220,53270,50,54
E,3,50,53280,53330,50,40
F#,4,40,53280,53330,50,54
F#,3,50,53280,53330,50,42
B,2,60,53280,53330,50,35
E,3,40,53340,53390,50,40
F#,4,25,53340,53390,50,54
E,3,50,53400,53450,50,40
F#,4,40,53400,53450,50,54
F#,3,50,53400,53450,50,42
E,3,40,53460,53510,50,40
F#,4,25,53460,53510,50,54
E,3,70,53520,53570,50,40
A#,5,50,53520,53570,50,70
F#,4,60,53520,53570,50,54
C#,3,60,53520,53570,50,37
F#,3,50,53520,53570,50,42
D,3,60,53520,53570,50,38
E,3,40,53580,53630,50,40
F#,4,25,53580,53630,50,54
E,3,50,53640,53690,50,40
F#,4,40,53640,53690,50,54
F#,3,50,53640,53690,50,42
E,3,40,53700,53750,50,40
F#,4,25,53700,53750,50,54
E,3,50,53760,53810,50,40
F#,4,40,53760,53810,50,54
B,2,60,53760,53810,50,35
E,3,40,53820,53870,50,40
F#,4,25,53820,53870,50,54
E,3,50,53880,53930,50,40
F#,4,40,53880,53930,50,54
F#,3,50,53880,53930,50,42
E,3,40,53940,53990,50,40
F#,4,25,53940,53990,50,54
E,3,70,54000,54050,50,40
A#,5,50,54000,54050,50,70
F#,4,60,54000,54050,50,54
C#,3,60,54000,54050,50,37
F#,3,50,54000,54050,50,42
D,3,60,54000,54050,50,38
E,3,40,54060,54110,50,40
F#,4,25,54060,54110,50,54
E,3,50,54120,54170,50,40
F#,4,40,54120,54170,50,54
F#,3,50,54120,54170,50,42
B,2,40,54120,54170,50,35
E,3,40,54180,54230,50,40
F#,4,25,54180,54230,50,54
E,3,50,54240,54290,50,40
F#,4,40,54240,54290,50,54
F#,3,50,54240,54290,50,42
B,2,60,54240,54290,50,35
E,3,40,54300,54350,50,40
F#,4,25,54300,54350,50,54
E,3,50,54360,54410,50,40
F#,4,40,54360,54410,50,54
F#,3,50,54360,54410,50,42
E,3,40,54420,54470,50,40
F#,4,25,54420,54470,50,54
E,3,70,54480,54530,50,40
A#,5,50,54480,54530,50,70
F#,4,60,54480,54530,50,54
C#,3,60,54480,54530,50,37
F#,3,50,54480,54530,50,42
D,3,60,54480,54530,50,38
E,3,40,54540,54590,50,40
F#,4,25,54540,54590,50,54
E,3,50,54600,54650,50,40
F#,4,40,54600,54650,50,54
F#,3,50,54600,54650,50,42
E,3,40,54660,54710,50,40
F#,4,25,54660,54710,50,54
E,3,50,54720,54770,50,40
F#,4,40,54720,54770,50,54
B,2,60,54720,54770,50,35
E,3,40,54780,54830,50,40
F#,4,25,54780,54830,50,54
E,3,50,54840,54890,50,40
F#,4,40,54840,54890,50,54
F#,3,50,54840,54890,50,42
E,3,40,54900,54950,50,40
F#,4,25,54900,54950,50,54
E,3,70,54960,55010,50,40
A#,5,50,54960,55010,50,70
F#,4,60,54960,55010,50,54
C#,3,60,54960,55010,50,37
F#,3,50,54960,55010,50,42
D,3,60,54960,55010,50,38
E,3,40,55020,55070,50,40
F#,4,25,55020,55070,50,54
E,3,50,55080,55130,50,40
F#,4,40,55080,55130,50,54
F#,3,50,55080,55130,50,42
B,2,40,55080,55130,50,35
E,3,40,55140,55190,50,40
F#,4,25,55140,55190,50,54
E,3,50,55200,55250,50,40
F#,4,40,55200,55250,50,54
F#,3,50,55200,55250,50,42
B,2,60,55200,55250,50,35
E,3,40,55260,55310,50,40
F#,4,25,55260,55310,50,54
E,3,50,55320,55370,50,40
F#,4,40,55320,55370,50,54
F#,3,50,55320,55370,50,42
E,3,40,55380,55430,50,40
F#,4,25,55380,55430,50,54
E,3,70,55440,55490,50,40
A#,5,50,55440,55490,50,70
F#,4,60,55440,55490,50,54
C#,3,60,55440,55490,50,37
F#,3,50,55440,55490,50,42
D,3,60,55440,55490,50,38
E,3,40,55500,55550,50,40
F#,4,25,55500,55550,50,54
E,3,50,55560,55610,50,40
F#,4,40,55560,55610,50,54
F#,3,50,55560,55610,50,42
E,3,40,55620,55670,50,40
F#,4,25,55620,55670,50,54
E,3,50,55680,55730,50,40
F#,4,40,55680,55730,50,54
B,2,60,55680,55730,50,35
E,3,40,55740,55790,50,40
F#,4,25,55740,55790,50,54
E,3,50,55800,55850,50,40
F#,4,40,55800,55850,50,54
F#,3,50,55800,55850,50,42
E,3,40,55860,55910,50,40
F#,4,25,55860,55910,50,54
E,3,70,55920,55970,50,40
A#,5,50,55920,55970,50,70
F#,4,60,55920,55970,50,54
C#,3,60,55920,55970,50,37
F#,3,50,55920,55970,50,42
D,3,60,55920,55970,50,38
E,3,40,55980,56030,50,40
F#,4,25,55980,56030,50,54
E,3,50,56040,56090,50,40
F#,4,40,56040,56090,50,54
F#,3,50,56040,56090,50,42
B,2,40,56040,56090,50,35
E,3,40,56100,56150,50,40
F#,4,25,56100,56150,50,54
E,3,50,56160,56210,50,40
F#,4,40,56160,56210,50,54
F#,3,50,56160,56210,50,42
B,2,60,56160,56210,50,35
E,3,40,56220,56270,50,40
F#,4,25,56220,56270,50,54
E,3,50,56280,56330,50,40
F#,4,40,56280,56330,50,54
F#,3,50,56280,56330,50,42
E,3,40,56340,56390,50,40
F#,4,25,56340,56390,50,54
E,3,70,56400,56450,50,40
A#,5,50,56400,56450,50,70
F#,4,60,56400,56450,50,54
C#,3,60,56400,56450,50,37
F#,3,50,56400,56450,50,42
D,3,60,56400,56450,50,38
E,3,40,56460,56510,50,40
F#,4,25,56460,56510,50,54
E,3,50,56520,56570,50,40
F#,4,40,56520,56570,50,54
F#,3,50,56520,56570,50,42
E,3,40,56580,56630,50,40
F#,4,25,56580,56630,50,54
E,3,50,56640,56690,50,40
F#,4,40,56640,56690,50,54
B,2,60,56640,56690,50,35
E,3,40,56700,56750,50,40
F#,4,25,56700,56750,50,54
E,3,50,56760,56810,50,40
F#,4,40,56760,56810,50,54
F#,3,50,56760,56810,50,42
E,3,40,56820,56870,50,40
F#,4,25,56820,56870,50,54
E,3,70,56880,56930,50,40
A#,5,50,56880,56930,50,70
F#,4,60,56880,56930,50,54
C#,3,60,56880,56930,50,37
F#,3,50,56880,56930,50,42
D,3,60,56880,56930,50,38
E,3,40,56940,56990,50,40
F#,4,25,56940,56990,50,54
E,3,50,57000,57050,50,40
F#,4,40,57000,57050,50,54
F#,3,50,57000,57050,50,42
B,2,40,57000,57050,50,35
E,3,40,57060,57110,50,40
F#,4,25,57060,57110,50,54
E,3,50,57120,57170,50,40
F#,4,40,57120,57170,50,54
F#,3,50,57120,57170,50,42
B,2,60,57120,57170,50,35
E,3,40,57180,57230,50,40
F#,4,25,57180,57230,50,54
E,3,50,57240,57290,50,40
F#,4,40,57240,57290,50,54
F#,3,50,57240,57290,50,42
E,3,40,57300,57350,50,40
F#,4,25,57300,57350,50,54
E,3,70,57360,57410,50,40
A#,5,50,57360,57410,50,70
F#,4,60,57360,57410,50,54
C#,3,60,57360,57410,50,37
F#,3,50,57360,57410,50,42
D,3,60,57360,57410,50,38
E,3,40,57420,57470,50,40
F#,4,25,57420,57470,50,54
E,3,50,57480,57530,50,40
F#,4,40,57480,57530,50,54
F#,3,50,57480,57530,50,42
E,3,40,57540,57590,50,40
F#,4,25,57540,57590,50,54
E,3,50,57600,57650,50,40
F#,4,40,57600,57650,50,54
B,2,60,57600,57650,50,35
E,3,40,57660,57710,50,40
F#,4,25,57660,57710,50,54
E,3,50,57720,57770,50,40
F#,4,40,57720,57770,50,54
F#,3,50,57720,57770,50,42
E,3,40,57780,57830,50,40
F#,4,25,57780,57830,50,54
E,3,70,57840,57890,50,40
A#,5,50,57840,57890,50,70
F#,4,60,57840,57890,50,54
C#,3,60,57840,57890,50,37
F#,3,50,57840,57890,50,42
D,3,60,57840,57890,50,38
E,3,40,57900,57950,50,40
F#,4,25,57900,57950,50,54
E,3,50,57960,58010,50,40
F#,4,40,57960,58010,50,54
F#,3,50,57960,58010,50,42
B,2,40,57960,58010,50,35
E,3,40,58020,58070,50,40
F#,4,25,58020,58070,50,54
E,3,50,58080,58130,50,40
F#,4,40,58080,58130,50,54
F#,3,50,58080,58130,50,42
B,2,60,58080,58130,50,35
E,3,40,58140,58190,50,40
F#,4,25,58140,58190,50,54
E,3,50,58200,58250,50,40
F#,4,40,58200,58250,50,54
F#,3,50,58200,58250,50,42
E,3,40,58260,58310,50,40
F#,4,25,58260,58310,50,54
E,3,70,58320,58370,50,40
A#,5,50,58320,58370,50,70
F#,4,60,58320,58370,50,54
C#,3,60,58320,58370,50,37
F#,3,50,58320,58370,50,42
D,3,60,58320,58370,50,38
E,3,40,58380,58430,50,40
F#,4,25,58380,58430,50,54
E,3,50,58440,58490,50,40
F#,4,40,58440,58490,50,54
F#,3,50,58440,58490,50,42
E,3,40,58500,58550,50,40
F#,4,25,58500,58550,50,54
E,3,50,58560,58610,50,40
F#,4,40,58560,58610,50,54
B,2,60,58560,58610,50,35
E,3,40,58620,58670,50,40
