letter,octave,velocity,time_on,time_off,duration,note_number
A,3,127,40080,40198,118,45
D,5,127,40320,40444,124,62
C#,5,127,40440,40572,132,61
G,4,127,40560,40673,113,55
A,4,127,40680,40797,117,57
A,3,127,40920,41024,104,45
A,3,127,41040,41149,109,45
D,5,127,41280,41408,128,62
C#,5,127,41400,41527,127,61
G,4,127,41520,41624,104,55
A,4,127,41640,41758,118,57
A,3,127,41880,41975,95,45
A,3,127,42000,42127,127,45
D,5,127,42240,42375,135,62
C#,5,127,42360,42496,136,61
G,4,127,42480,42583,103,55
A,4,127,42600,42706,106,57
A,3,127,42840,42914,74,45
A,3,127,42960,43081,121,45
F#,4,127,43080,43186,106,54
G,4,127,43200,43317,117,55
B,4,127,43440,43554,114,59
G,4,127,43560,43681,121,55
F#,4,127,44040,44149,109,54
G,4,127,44171,44287,116,55
B,4,127,44400,44514,114,59
G,4,127,44522,44667,145,55
D,5,127,52800,52925,125,62
C#,5,127,52920,53067,147,61
G,4,127,53040,53163,123,55
A,4,127,53160,53255,95,57
A,3,127,53400,53500,100,45
A,3,127,53520,53638,118,45
D,5,127,53760,53884,124,62
C#,5,127,53880,54012,132,61
G,4,127,54000,54113,113,55
A,4,127,54120,54237,117,57
A,3,127,54360,54464,104,45
A,3,127,54480,54589,109,45
D,5,127,54720,54848,128,62
C#,5,127,54840,54967,127,61
G,4,127,54960,55064,104,55
A,4,127,55080,55198,118,57
A,3,127,55320,55415,95,45
A,3,127,55440,55567,127,45
D,5,127,55680,55815,135,62
C#,5,127,55800,55936,136,61
G,4,127,55920,56023,103,55
A,4,127,56040,56146,106,57
A,3,127,56280,56354,74,45
A,3,127,56400,56521,121,45
F#,4,127,56520,56626,106,54
G,4,127,56640,56757,117,55
B,4,127,56880,56994,114,59
G,4,127,57000,57121,121,55
F#,4,127,57480,57589,109,54
G,4,127,57611,57727,116,55
B,4,127,57840,57954,114,59
G,4,127,57962,58107,145,55
D,5,127,58560,58685,125,62
C#,5,127,58680,58827,147,61
G,4,127,58800,58923,123,55
A,4,127,58920,59015,95,57
A,3,127,59160,59260,100,45
A,3,127,59280,59398,118,45
D,5,127,59520,59644,124,62
C#,5,127,59640,59772,132,61
G,4,127,59760,59873,113,55
A,4,127,59880,59997,117,57
A,3,127,60120,60224,104,45
A,3,127,60240,60349,109,45
D,5,127,60480,60608,128,62
C#,5,127,60600,60727,127,61
G,4,127,60720,60824,104,55
A,4,127,60840,60958,118,57
A,3,127,61080,61175,95,45
A,3,127,61200,61327,127,45
D,5,127,61440,61575,135,62
C#,5,127,61560,61696,136,61
G,4,127,61680,61783,103,55
A,4,127,61800,61906,106,57
A,3,127,62040,62114,74,45
A,3,127,62160,62281,121,45
F#,4,127,62280,62386,106,54
G,4,127,62400,62517,117,55
B,4,127,62640,62754,114,59
G,4,127,62760,62881,121,55
F#,4,127,63240,63349,109,54
G,4,127,63371,63487,116,55
B,4,127,63600,63714,114,59
G,4,127,63722,63867,145,55
D,5,127,72000,72125,125,62
C#,5,127,72120,72267,147,61
G,4,127,72240,72363,123,55
A,4,127,72360,72455,95,57
A,3,127,72600,72700,100,45
A,3,127,72720,72838,118,45
D,5,127,72960,73084,124,62
C#,5,127,73080,73212,132,61
G,4,127,73200,73313,113,55
A,4,127,73320,73437,117,57
A,3,127,73560,73664,104,45
A,3,127,73680,73789,109,45
D,5,127,73920,74048,128,62
C#,5,127,74040,74167,127,61
G,4,127,74160,74264,104,55
A,4,127,74280,74398,118,57
A,3,127,74520,74615,95,45
A,3,127,74640,74767,127,45
D,5,127,74880,75015,135,62
C#,5,127,75000,75136,136,61
G,4,127,75120,75223,103,55
A,4,127,75240,75346,106,57
A,3,127,75480,75554,74,45
A,3,127,75600,75721,121,45
F#,4,127,75720,75826,106,54
G,4,127,75840,75957,117,55
B,4,127,76080,76194,114,59
G,4,127,76200,76321,121,55
F#,4,127,76680,76789,109,54
G,4,127,76811,76927,116,55
B,4,127,77040,77154,114,59
G,4,127,77162,77307,145,55
D,5,127,77760,77885,125,62
C#,5,127,77880,78027,147,61
G,4,127,78000,78123,123,55
A,4,127,78120,78215,95,57
A,3,127,78360,78460,100,45
A,3,127,78480,78598,118,45
D,5,127,78720,78844,124,62
C#,5,127,78840,78972,132,61
G,4,127,78960,79073,113,55
A,4,127,79080,79197,117,57
A,3,127,79320,79424,104,45
A,3,127,79440,79549,109,45
D,5,127,79680,79808,128,62
C#,5,127,79800,79927,127,61
G,4,127,79920,80024,104,55
A,4,127,80040,80158,118,57
A,3,127,80280,80375,95,45
A,3,127,80400,80527,127,45
D,5,127,80640,80775,135,62
C#,5,127,80760,80896,136,61
G,4,127,80880,80983,103,55
A,4,127,81000,81106,106,57
A,3,127,81240,81314,74,45
A,3,127,81360,81481,121,45
F#,4,127,81480,81586,106,54
G,4,127,81600,81717,117,55
B,4,127,81840,81954,114,59
G,4,127,81960,82081,121,55
F#,4,127,82440,82549,109,54
G,4,127,82571,82687,116,55
B,4,127,82800,82914,114,59
G,4,127,82922,83067,145,55
D,5,127,83520,83645,125,62
C#,5,127,83640,83787,147,61
G,4,127,83760,83883,123,55
A,4,127,83880,83975,95,57
A,3,127,84120,84220,100,45
A,3,127,84240,84358,118,45
D,5,127,84480,84604,124,62
C#,5,127,84600,84732,132,61
G,4,127,84720,84833,113,55
A,4,127,84840,84957,117,57
A,3,127,85080,85184,104,45
A,3,127,85200,85309,109,45
D,5,127,85440,85568,128,62
C#,5,127,85560,85687,127,61
G,4,127,85680,85784,104,55
A,4,127,85800,85918,118,57
A,3,127,86040,86135,95,45
A,3,127,86160,86287,127,45
D,5,127,86400,86535,135,62
C#,5,127,86520,86656,136,61
G,4,127,86640,86743,103,55
A,4,127,86760,86866,106,57
A,3,127,87000,87074,74,45
A,3,127,87120,87241,121,45
F#,4,127,87240,87346,106,54
G,4,127,87360,87477,117,55
B,4,127,87600,87714,114,59
G,4,127,87720,87841,121,55
F#,4,127,88200,88309,109,54
G,4,127,88331,88447,116,55
B,4,127,88560,88674,114,59
G,4,127,88682,88827,145,55
D,5,127,89280,89405,125,62
C#,5,127,89400,89547,147,61
G,4,127,89520,89643,123,55
A,4,127,89640,89735,95,57
A,3,127,89880,89980,100,45
A,3,127,90000,90118,118,45
D,5,127,90240,90364,124,62
C#,5,127,90360,90492,132,61
G,4,127,90480,90593,113,55
A,4,127,90600,90717,117,57
A,3,127,90840,90944,104,45
A,3,127,90960,91069,109,45
D,5,127,91200,91328,128,62
C#,5,127,91320,91447,127,61
G,4,127,91440,91544,104,55
A,4,127,91560,91678,118,57
A,3,127,91800,91895,95,45
A,3,127,91920,92047,127,45
D,5,127,92160,92295,135,62
C#,5,127,92280,92416,136,61
G,4,127,92400,92503,103,55
A,4,127,92520,92626,106,57
A,3,127,92760,92834,74,45
A,3,127,92880,93001,121,45
F#,4,127,93000,93106,106,54
G,4,127,93120,93237,117,55
B,4,127,93360,93474,114,59
G,4,127,93480,93601,121,55
F#,4,127,93960,94069,109,54
G,4,127,94091,94207,116,55
B,4,127,94320,94434,114,59
G,4,127,94442,94587,145,55
D,5,127,95040,95165,125,62
C#,5,127,95160,95307,147,61
G,4,127,95280,95403,123,55
A,4,127,95400,95495,95,57
A,3,127,95640,95740,100,45
A,3,127,95760,95878,118,45
D,5,127,96000,96124,124,62
C#,5,127,96120,96252,132,61
G,4,127,96240,96353,113,55
A,4,127,96360,96477,117,57
A,3,127,96600,96704,104,45
A,3,127,96720,96829,109,45
D,5,127,96960,97088,128,62
C#,5,127,97080,97207,127,61
G,4,127,97200,97304,104,55
A,4,127,97320,97438,118,57
A,3,127,97560,97655,95,45
A,3,127,97680,97807,127,45
D,5,127,97920,98055,135,62
C#,5,127,98040,98176,136,61
G,4,127,98160,98263,103,55
A,4,127,98280,98386,106,57
A,3,127,98520,98594,74,45
A,3,127,98640,98761,121,45
F#,4,127,98760,98866,106,54
G,4,127,98880,98997,117,55
B,4,127,99120,99234,114,59
G,4,127,99240,99361,121,55
F#,4,127,99720,99829,109,54
G,4,127,99851,99967,116,55
B,4,127,100080,100194,114,59
G,4,127,100202,100347,145,55
D,5,127,100800,100925,125,62
C#,5,127,100920,101067,147,61
G,4,127,101040,101163,123,55
A,4,127,101160,101255,95,57
A,3,127,101400,101500,100,45
A,3,127,101520,101638,118,45
D,5,127,101760,101884,124,62
C#,5,127,101880,102012,132,61
G,4,127,102000,102113,113,55
A,4,127,102120,102237,117,57
A,3,127,102360,102464,104,45
A,3,127,102480,102589,109,45
D,5,127,102720,102848,128,62
C#,5,127,102840,102967,127,61
G,4,127,102960,103064,104,55
A,4,127,103080,103198,118,57
A,3,127,103320,103415,95,45
A,3,127,103440,103567,127,45
D,5,127,103680,103815,135,62
C#,5,127,103800,103936,136,61
G,4,127,103920,104023,103,55
A,4,127,104040,104146,106,57
A,3,127,104280,104354,74,45
A,3,127,104400,104521,121,45
F#,4,127,104520,104626,106,54
G,4,127,104640,104757,117,55
B,4,127,104880,104994,114,59
G,4,127,105000,105121,121,55
F#,4,127,105480,105589,109,54
G,4,127,105611,105727,116,55
B,4,127,105840,105954,114,59
G,4,127,105962,106107,145,55
D,5,127,106560,106685,125,62
C#,5,127,106680,106827,147,61
G,4,127,106800,106923,123,55
A,4,127,106920,107015,95,57
A,3,127,107160,107260,100,45
A,3,127,107280,107398,118,45
D,5,127,107520,107644,124,62
C#,5,127,107640,107772,132,61
G,4,127,107760,107873,113,55
A,4,127,107880,107997,117,57
A,3,127,108120,108224,104,45
A,3,127,108240,108349,109,45
D,5,127,108480,108608,128,62
C#,5,127,108600,108727,127,61
G,4,127,108720,108824,104,55
A,4,127,108840,108958,118,57
A,3,127,109080,109175,95,45
A,3,127,109200,109327,127,45
D,5,127,109440,109575,135,62
C#,5,127,109560,109696,136,61
G,4,127,109680,109783,103,55
A,4,127,109800,109906,106,57
A,3,127,110040,110114,74,45
A,3,127,110160,110281,121,45
F#,4,127,110280,110386,106,54
G,4,127,110400,110517,117,55
B,4,127,110640,110754,114,59
G,4,127,110760,110881,121,55
F#,4,127,111240,111349,109,54
G,4,127,111371,111487,116,55
B,4,127,111600,111714,114,59
G,4,127,111722,111867,145,55
D,5,127,112320,112445,125,62
C#,5,127,112440,112587,147,61
G,4,127,112560,112683,123,55
A,4,127,112680,112775,95,57
A,3,127,112920,113020,100,45
A,3,127,113040,113158,118,45
D,5,127,113280,113404,124,62
C#,5,127,113400,113532,132,61
G,4,127,113520,113633,113,55
A,4,127,113640,113757,117,57
A,3,127,113880,113984,104,45
A,3,127,114000,114109,109,45
D,5,127,114240,114368,128,62
C#,5,127,114360,114487,127,61
G,4,127,114480,114584,104,55
A,4,127,114600,114718,118,57
A,3,127,114840,114935,95,45
A,3,127,114960,115087,127,45
D,5,127,115200,115335,135,62
C#,5,127,115320,115456,136,61
G,4,127,115440,115543,103,55
A,4,127,115560,115666,106,57
A,3,127,115800,115874,74,45
A,3,127,115920,116041,121,45
F#,4,127,116040,116146,106,54
G,4,127,116160,116277,117,55
B,4,127,116400,116514,114,59
G,4,127,116520,116641,121,55
F#,4,127,117000,117109,109,54
G,4,127,117131,117247,116,55
B,4,127,117360,117474,114,59
G,4,127,117482,117627,145,55
D,5,127,118080,118205,125,62
C#,5,127,118200,118347,147,61
G,4,127,118320,118443,123,55
A,4,127,118440,118535,95,57
A,3,127,118680,118780,100,45
A,3,127,118800,118918,118,45
D,5,127,119040,119164,124,62
C#,5,127,119160,119292,132,61
G,4,127,119280,119393,113,55
A,4,127,119400,119517,117,57
A,3,127,119640,119744,104,45
A,3,127,119760,119869,109,45
D,5,127,120000,120128,128,62
C#,5,127,120120,120247,127,61
G,4,127,120240,120344,104,55
A,4,127,120360,120478,118,57
A,3,127,120600,120695,95,45
A,3,127,120720,120847,127,45
D,5,127,120960,121095,135,62
C#,5,127,121080,121216,136,61
G,4,127,121200,121303,103,55
A,4,127,121320,121426,106,57
A,3,127,121560,121634,74,45
A,3,127,121680,121801,121,45
F#,4,127,121800,121906,106,54
G,4,127,121920,122037,117,55
B,4,127,122160,122274,114,59
G,4,127,122280,122401,121,55
F#,4,127,122760,122869,109,54
G,4,127,122891,123007,116,55
B,4,127,123120,123234,114,59
G,4,127,123242,123387,145,55
D,5,127,123840,123965,125,62
C#,5,127,123960,124107,147,61
G,4,127,124080,124203,123,55
A,4,127,124200,124295,95,57
A,3,127,124440,124540,100,45
A,3,127,124560,124678,118,45
D,5,127,124800,124924,124,62
C#,5,127,124920,125052,132,61
G,4,127,125040,125153,113,55
A,4,127,125160,125277,117,57
A,3,127,125400,125504,104,45
A,3,127,125520,125629,109,45
D,5,127,125760,125888,128,62
C#,5,127,125880,126007,127,61
G,4,127,126000,126104,104,55
A,4,127,126120,126238,118,57
A,3,127,126360,126455,95,45
A,3,127,126480,126607,127,45
D,5,127,126720,126855,135,62
C#,5,127,126840,126976,136,61
G,4,127,126960,127063,103,55
A,4,127,127080,127186,106,57
A,3,127,127320,127394,74,45
A,3,127,127440,127561,121,45
F#,4,127,127560,127666,106,54
G,4,127,127680,127797,117,55
B,4,127,127920,128034,114,59
G,4,127,128040,128161,121,55
F#,4,127,128520,128629,109,54
G,4,127,128651,128767,116,55
B,4,127,128880,128994,114,59
G,4,127,129002,129147,145,55
A,6,127,8656,12888,4232,81
G,6,127,12851,13227,376,79
D,6,127,13210,13475,265,74
B,5,127,13449,13826,377,71
G,5,127,13811,14382,571,67
A,6,127,52816,57048,4232,81
G,6,127,57011,57387,376,79
D,6,127,57370,57635,265,74
B,5,127,57609,57986,377,71
G,5,127,57971,58542,571,67
A,6,127,58576,62808,4232,81
G,6,127,62771,63147,376,79
D,6,127,63130,63395,265,74
B,5,127,63369,63746,377,71
G,5,127,63731,64302,571,67
A,6,127,72000,75622,3622,81
A,6,127,75840,76201,361,81
G,6,127,76200,76582,382,79
D,6,127,76560,76826,266,74
B,5,127,76800,77211,411,71
G,5,127,77160,77695,535,67
A,6,127,77760,81382,3622,81
B,6,127,81360,81626,266,83
A,6,127,81600,81961,361,81
G,6,127,81960,82342,382,79
D,6,127,82320,82586,266,74
B,5,127,82560,82971,411,71
G,5,127,82920,83455,535,67
A,6,127,83520,87142,3622,81
B,6,127,87120,87386,266,83
A,6,127,87360,87721,361,81
G,6,127,87720,88102,382,79
D,6,127,88080,88346,266,74
B,5,127,88320,88731,411,71
G,5,127,88680,89215,535,67
A,6,127,89280,92902,3622,81
B,6,127,92880,93146,266,83
A,6,127,93120,93481,361,81
G,6,127,93480,93862,382,79
D,6,127,93840,94106,266,74
B,5,127,94080,94491,411,71
G,5,127,94440,94975,535,67
A,6,127,95040,98662,3622,81
B,6,127,98640,98906,266,83
A,6,127,98880,99241,361,81
G,6,127,99240,99622,382,79
D,6,127,99600,99866,266,74
B,5,127,99840,100251,411,71
G,5,127,100200,100735,535,67
A,6,127,100800,104422,3622,81
B,6,127,104400,104666,266,83
A,6,127,104640,105001,361,81
G,6,127,105000,105382,382,79
D,6,127,105360,105626,266,74
B,5,127,105600,106011,411,71
G,5,127,105960,106495,535,67
A,6,127,106560,110182,3622,81
B,6,127,110160,110426,266,83
A,6,127,110400,110761,361,81
G,6,127,110760,111142,382,79
D,6,127,111120,111386,266,74
B,5,127,111360,111771,411,71
G,5,127,111720,112255,535,67
A,6,127,112320,115942,3622,81
B,6,127,115920,116186,266,83
A,6,127,116160,116521,361,81
G,6,127,116520,116902,382,79
D,6,127,116880,117146,266,74
B,5,127,117120,117531,411,71
G,5,127,117480,118015,535,67
A,6,127,118080,121702,3622,81
B,6,127,121680,121946,266,83
A,6,127,121920,122281,361,81
G,6,127,122280,122662,382,79
D,6,127,122640,122906,266,74
B,5,127,122880,123291,411,71
G,5,127,123240,123775,535,67
A,6,127,123840,127462,3622,81
B,6,127,127440,127706,266,83
A,6,127,127680,128041,361,81
G,6,127,128040,128422,382,79
D,6,127,128400,128666,266,74
B,5,127,128640,129051,411,71
G,5,127,129000,129535,535,67
B,5,127,87115,87386,271,71
B,5,127,88304,88806,502,71
G,5,127,88765,89327,562,67
C#,6,127,89295,92889,3594,73
B,5,127,92873,93151,278,71
C,6,127,93121,94101,980,72
B,5,127,94080,94577,497,71
G,5,127,94559,95068,509,67
C#,6,127,95037,98664,3627,73
B,5,127,98649,98903,254,71
C,6,127,98885,99854,969,72
B,5,127,99840,100345,505,71
G,5,127,100330,100835,505,67
C#,6,127,100802,104403,3601,73
B,5,127,104393,104668,275,71
C,6,127,104648,105611,963,72
B,5,127,105587,106054,467,71
G,5,127,106044,106458,414,67
G,5,127,106560,106588,28,67
C#,6,127,106560,110184,3624,73
B,5,127,110169,110423,254,71
C,6,127,110405,111374,969,72
B,5,127,111360,111865,505,71
G,5,127,111850,112355,505,67
C#,6,127,112322,115923,3601,73
B,5,127,115913,116188,275,71
C,6,127,116168,117131,963,72
B,5,127,117107,117574,467,71
G,5,127,117564,117978,414,67
G,5,127,118080,118108,28,67
C#,6,127,118080,121704,3624,73
B,5,127,121689,121943,254,71
C,6,127,121925,122894,969,72
B,5,127,122880,123385,505,71
G,5,127,123370,123875,505,67
C#,6,127,123842,127443,3601,73
B,5,127,127433,127708,275,71
C,6,127,127688,128651,963,72
B,5,127,128627,129094,467,71
G,5,127,129084,129498,414,67
D,3,114,2580,2618,38,38
D,3,114,2640,2708,68,38
D,3,125,3120,3223,103,38
C,3,121,3240,3357,117,36
C,3,110,3480,3583,103,36
D,3,114,3600,3648,48,38
C,3,121,3660,3706,46,36
C,3,121,3840,3951,111,36
D,3,122,4080,4157,77,38
C,3,114,4200,4264,64,36
C,3,121,4440,4541,101,36
D,3,114,4560,4609,49,38
C,3,87,4620,4653,33,36
C,3,121,4800,4990,190,36
D,3,121,5040,5122,82,38
C,3,125,5160,5247,87,36
C,3,110,5400,5503,103,36
D,3,121,5520,5564,44,38
C,3,110,5580,5619,39,36
C,3,114,5760,5954,194,36
D,3,121,6000,6084,84,38
C,3,121,6120,6193,73,36
C,3,110,6360,6473,113,36
D,3,121,6480,6529,49,38
C,3,84,6540,6572,32,36
C,3,110,6720,6909,189,36
D,3,121,6960,7044,84,38
C,3,121,7080,7171,91,36
D,3,121,7440,7535,95,38
C,3,121,7560,7622,62,36
C,3,110,7680,7819,139,36
D,3,121,7920,8017,97,38
C,3,121,8040,8139,99,36
D,3,121,8400,8507,107,38
C,3,121,8640,8825,185,36
D,3,122,8880,8986,106,38
C,3,121,9000,9100,100,36
C,3,121,9240,9329,89,36
D,3,121,9360,9410,50,38
C,3,94,9420,9452,32,36
C,3,122,9600,9811,211,36
D,3,121,9840,9920,80,38
C,3,121,9960,10043,83,36
C,3,114,10200,10309,109,36
D,3,121,10320,10368,48,38
C,3,94,10380,10418,38,36
C,3,110,10560,10779,219,36
D,3,125,10800,10894,94,38
C,3,121,10920,11004,84,36
C,3,110,11160,11250,90,36
D,3,125,11280,11329,49,38
C,3,75,11340,11369,29,36
C,3,110,11520,11742,222,36
D,3,121,11760,11846,86,38
C,3,121,11880,11971,91,36
C,3,94,12120,12211,91,36
D,3,121,12240,12289,49,38
C,3,87,12300,12345,45,36
C,3,121,12480,12634,154,36
D,3,121,12720,12815,95,38
C,3,121,12840,12970,130,36
D,3,127,13200,13277,77,38
C,3,94,13320,13374,54,36
C,3,121,13440,13595,155,36
D,3,122,13680,13771,91,38
C,3,114,13800,13921,121,36
D,3,121,14160,14271,111,38
C,3,121,14400,14509,109,36
D,3,125,14640,14743,103,38
C,3,121,14760,14877,117,36
C,3,110,15000,15103,103,36
D,3,114,15120,15168,48,38
C,3,121,15180,15226,46,36
C,3,121,15360,15471,111,36
D,3,122,15600,15677,77,38
C,3,114,15720,15784,64,36
C,3,121,15960,16061,101,36
D,3,114,16080,16129,49,38
C,3,87,16140,16173,33,36
C,3,121,16320,16510,190,36
D,3,121,16560,16642,82,38
C,3,125,16680,16767,87,36
C,3,110,16920,17023,103,36
D,3,121,17040,17084,44,38
C,3,110,17100,17139,39,36
C,3,114,17280,17474,194,36
D,3,121,17520,17604,84,38
C,3,121,17640,17713,73,36
C,3,110,17880,17993,113,36
D,3,121,18000,18049,49,38
C,3,84,18060,18092,32,36
C,3,110,18240,18429,189,36
D,3,121,18480,18564,84,38
C,3,121,18600,18691,91,36
D,3,121,18960,19055,95,38
C,3,121,19080,19142,62,36
C,3,110,19200,19339,139,36
D,3,121,19440,19537,97,38
C,3,121,19560,19659,99,36
D,3,121,19920,20027,107,38
C,3,121,20160,20345,185,36
D,3,122,20400,20506,106,38
C,3,121,20520,20620,100,36
C,3,121,20760,20849,89,36
D,3,121,20880,20930,50,38
C,3,94,20940,20972,32,36
C,3,122,21120,21331,211,36
D,3,121,21360,21440,80,38
C,3,121,21480,21563,83,36
C,3,114,21720,21829,109,36
D,3,121,21840,21888,48,38
C,3,94,21900,21938,38,36
C,3,110,22080,22299,219,36
D,3,125,22320,22414,94,38
C,3,121,22440,22524,84,36
C,3,110,22680,22770,90,36
D,3,125,22800,22849,49,38
C,3,75,22860,22889,29,36
C,3,110,23040,23262,222,36
D,3,121,23280,23366,86,38
C,3,121,23400,23491,91,36
C,3,94,23640,23731,91,36
D,3,121,23760,23809,49,38
C,3,87,23820,23865,45,36
C,3,121,24000,24154,154,36
D,3,121,24240,24335,95,38
C,3,121,24360,24490,130,36
D,3,127,24720,24797,77,38
C,3,94,24840,24894,54,36
C,3,121,24960,25115,155,36
D,3,122,25200,25291,91,38
C,3,114,25320,25441,121,36
D,3,121,25680,25791,111,38
C,3,121,25920,26100,180,36
D,3,121,26160,26269,109,38
C,3,110,26280,26368,88,36
C,3,100,26520,26651,131,36
D,3,110,26640,26767,127,38
C,3,121,26760,26819,59,36
C,3,110,26880,27089,209,36
D,3,125,27120,27263,143,38
C,3,110,27240,27330,90,36
C,3,121,27480,27636,156,36
D,3,114,27600,27810,210,38
C,3,121,27840,28064,224,36
D,3,121,28080,28237,157,38
C,3,121,28200,28303,103,36
C,3,114,28440,28577,137,36
D,3,125,28560,28779,219,38
C,3,121,28800,29006,206,36
D,3,114,29040,29188,148,38
C,3,121,29160,29252,92,36
D,3,114,29388,29418,30,38
D,3,114,29433,29473,40,38
D,3,121,29506,29733,227,38
C,3,121,29742,29970,228,36
D,3,114,30000,30149,149,38
C,3,110,30120,30222,102,36
C,3,114,30360,30489,129,36
D,3,121,30480,30639,159,38
C,3,121,30600,30657,57,36
C,3,121,30720,30921,201,36
D,3,125,30960,31126,166,38
C,3,121,31080,31167,87,36
C,3,110,31320,31497,177,36
D,3,121,31440,31662,222,38
C,3,121,31680,31908,228,36
D,3,121,31920,32077,157,38
C,3,114,32040,32139,99,36
C,3,100,32280,32443,163,36
D,3,125,32400,32654,254,38
C,3,121,32640,32864,224,36
D,3,121,32880,33007,127,38
D,3,121,33071,33109,38,38
D,3,121,33135,33217,82,38
D,3,121,33242,33285,43,38
D,3,121,33356,33522,166,38
C,3,121,33600,33709,109,36
D,3,125,33840,33943,103,38
C,3,121,33960,34077,117,36
C,3,110,34200,34303,103,36
D,3,114,34320,34368,48,38
C,3,121,34380,34426,46,36
C,3,121,34560,34671,111,36
D,3,122,34800,34877,77,38
C,3,114,34920,34984,64,36
C,3,121,35160,35261,101,36
D,3,114,35280,35329,49,38
C,3,87,35340,35373,33,36
C,3,121,35520,35710,190,36
D,3,121,35760,35842,82,38
C,3,125,35880,35967,87,36
C,3,110,36120,36223,103,36
D,3,121,36240,36284,44,38
C,3,110,36300,36339,39,36
C,3,114,36480,36674,194,36
D,3,121,36720,36804,84,38
C,3,121,36840,36913,73,36
C,3,110,37080,37193,113,36
D,3,121,37200,37249,49,38
C,3,84,37260,37292,32,36
C,3,110,37440,37629,189,36
D,3,121,37680,37764,84,38
C,3,121,37800,37891,91,36
D,3,121,38160,38255,95,38
C,3,121,38280,38342,62,36
C,3,110,38400,38539,139,36
D,3,121,38640,38737,97,38
C,3,121,38760,38859,99,36
D,3,121,39120,39227,107,38
C,3,121,39360,39545,185,36
D,3,122,39600,39706,106,38
C,3,121,39720,39820,100,36
C,3,121,39960,40049,89,36
D,3,121,40080,40130,50,38
C,3,94,40140,40172,32,36
C,3,122,40320,40531,211,36
D,3,121,40560,40640,80,38
C,3,121,40680,40763,83,36
C,3,114,40920,41029,109,36
D,3,121,41040,41088,48,38
C,3,94,41100,41138,38,36
C,3,110,41280,41499,219,36
D,3,125,41520,41614,94,38
C,3,121,41640,41724,84,36
C,3,110,41880,41970,90,36
D,3,125,42000,42049,49,38
C,3,75,42060,42089,29,36
C,3,110,42240,42462,222,36
D,3,121,42480,42566,86,38
C,3,121,42600,42691,91,36
C,3,94,42840,42931,91,36
D,3,121,42960,43009,49,38
C,3,87,43020,43065,45,36
C,3,121,43200,43354,154,36
D,3,121,43440,43535,95,38
C,3,121,43560,43690,130,36
D,3,127,43920,43997,77,38
C,3,94,44040,44094,54,36
C,3,121,44160,44315,155,36
D,3,122,44400,44491,91,38
C,3,114,44520,44641,121,36
D,3,121,44880,44991,111,38
C,3,121,45120,45300,180,36
D,3,121,45360,45469,109,38
C,3,110,45480,45568,88,36
C,3,100,45720,45851,131,36
D,3,110,45840,45967,127,38
C,3,121,45960,46019,59,36
C,3,110,46080,46289,209,36
D,3,125,46320,46463,143,38
C,3,110,46440,46530,90,36
C,3,121,46680,46836,156,36
D,3,114,46800,47010,210,38
C,3,121,47040,47264,224,36
D,3,121,47280,47437,157,38
C,3,121,47400,47503,103,36
C,3,114,47640,47777,137,36
D,3,125,47760,47979,219,38
C,3,121,48000,48206,206,36
D,3,114,48240,48388,148,38
C,3,121,48360,48452,92,36
D,3,114,48588,48618,30,38
D,3,114,48633,48673,40,38
D,3,121,48706,48933,227,38
C,3,121,48942,49170,228,36
D,3,114,49200,49349,149,38
C,3,110,49320,49422,102,36
C,3,114,49560,49689,129,36
D,3,121,49680,49839,159,38
C,3,121,49800,49857,57,36
C,3,121,49920,50121,201,36
D,3,125,50160,50326,166,38
C,3,121,50280,50367,87,36
C,3,110,50520,50697,177,36
D,3,121,50640,50862,222,38
C,3,121,50880,51108,228,36
D,3,121,51120,51277,157,38
C,3,114,51240,51339,99,36
C,3,100,51480,51643,163,36
D,3,125,51600,51854,254,38
C,3,121,51840,52064,224,36
D,3,121,52080,52207,127,38
D,3,121,52271,52309,38,38
D,3,121,52335,52417,82,38
D,3,121,52442,52485,43,38
D,3,121,52556,52722,166,38
C,3,121,52800,52909,109,36
D,3,125,53040,53143,103,38
C,3,121,53160,53277,117,36
C,3,110,53400,53503,103,36
D,3,114,53520,53568,48,38
C,3,121,53580,53626,46,36
C,3,121,53760,53871,111,36
D,3,122,54000,54077,77,38
C,3,114,54120,54184,64,36
C,3,121,54360,54461,101,36
D,3,114,54480,54529,49,38
C,3,87,54540,54573,33,36
C,3,121,54720,54910,190,36
D,3,121,54960,55042,82,38
C,3,125,55080,55167,87,36
C,3,110,55320,55423,103,36
D,3,121,55440,55484,44,38
C,3,110,55500,55539,39,36
C,3,114,55680,55874,194,36
D,3,121,55920,56004,84,38
C,3,121,56040,56113,73,36
C,3,110,56280,56393,113,36
D,3,121,56400,56449,49,38
C,3,84,56460,56492,32,36
C,3,110,56640,56829,189,36
D,3,121,56880,56964,84,38
C,3,121,57000,57091,91,36
D,3,121,57360,57455,95,38
C,3,121,57480,57542,62,36
C,3,110,57600,57739,139,36
D,3,121,57840,57937,97,38
C,3,121,57960,58059,99,36
D,3,121,58320,58427,107,38
C,3,121,58560,58745,185,36
D,3,122,58800,58906,106,38
C,3,121,58920,59020,100,36
C,3,121,59160,59249,89,36
D,3,121,59280,59330,50,38
C,3,94,59340,59372,32,36
C,3,122,59520,59731,211,36
D,3,121,59760,59840,80,38
C,3,121,59880,59963,83,36
C,3,114,60120,60229,109,36
D,3,121,60240,60288,48,38
