letter,octave,velocity,time_on,time_off,duration,note_number
F#,5,127,20310,20323,13,66
D#,5,127,20328,20339,11,63
F#,5,127,20328,20339,11,66
D#,5,127,20350,20361,11,63
F#,5,127,20350,20361,11,66
G,5,127,20413,20423,10,67
G,5,127,20471,20482,11,67
G,5,127,20491,20502,11,67
G,5,127,20511,20521,10,67
G,5,127,20531,20541,10,67
G,5,127,20550,20563,13,67
G,5,127,20570,20581,11,67
G,5,127,20591,20604,13,67
D,5,127,20711,20720,9,62
A#,4,127,20710,20722,12,58
A#,4,127,20730,20743,13,58
D,5,127,20730,20743,13,62
A#,4,127,20750,20763,13,58
D,5,127,20750,20763,13,62
B,4,127,20770,20783,13,59
D#,5,127,20770,20783,13,63
B,4,127,20790,20802,12,59
D#,5,127,20790,20802,12,63
D#,5,127,20809,20822,13,63
B,4,127,20810,20823,13,59
F,5,127,20830,20841,11,65
C#,5,127,20830,20842,12,61
F,5,127,20848,20861,13,65
C#,5,127,20850,20863,13,61
F,5,127,20868,20879,11,65
C#,5,127,20870,20881,11,61
D,5,127,21847,21885,38,62
D,5,127,22093,22129,36,62
D,5,127,22334,22364,30,62
B,5,77,22811,22832,21,71
G#,5,88,22812,22834,22,68
C,6,77,22830,22853,23,72
G,5,63,22834,22859,25,67
E,5,77,22854,22872,18,64
D,6,69,22849,22874,25,74
F,6,59,22871,22887,16,77
C,5,88,22873,22890,17,60
B,4,74,22893,22908,15,59
E,6,59,22890,22908,18,76
C,5,63,22908,22929,21,60
F,6,63,22909,22932,23,77
C,6,77,22930,22948,18,72
E,5,77,22930,22949,19,64
D#,5,69,22948,22964,16,63
B,5,74,22949,22974,25,71
E,5,69,22965,22987,22,64
C,6,77,22969,22993,24,72
E,6,59,22990,23004,14,76
G#,5,88,22988,23008,20,68
G,5,69,23006,23027,21,67
D#,6,55,23009,23029,20,75
G#,5,88,23025,23043,18,68
E,6,74,23029,23045,16,76
A,5,99,23051,23069,18,69
F,6,77,23051,23071,20,77
E,6,77,23070,23090,20,76
G#,5,69,23070,23093,23,68
F,6,74,23088,23110,22,77
A,5,74,23089,23114,25,69
B,5,77,23111,23128,17,71
G#,6,74,23111,23131,20,80
G,6,74,23130,23150,20,79
A,5,69,23128,23151,23,69
B,5,77,23147,23167,20,71
G#,6,69,23150,23169,19,80
B,6,88,23169,23189,20,83
B,4,99,23172,23195,23,59
A#,6,69,23189,23210,21,82
C,5,77,23191,23211,20,60
B,6,88,23207,23224,17,83
E,5,74,23210,23226,16,64
B,5,99,23230,23252,22,71
F,5,74,23229,23252,23,65
G#,5,77,23248,23267,19,68
C,6,77,23248,23268,20,72
B,5,77,23267,23287,20,71
E,6,74,23268,23288,20,76
A,4,108,23527,23559,32,57
F,5,119,23529,23560,31,65
A,4,119,23771,23802,31,57
F,5,119,23772,23809,37,65
A,4,127,24007,24039,32,57
F,5,127,24008,24042,34,65
G#,5,55,24730,24751,21,68
C,6,61,24749,24767,18,72
C#,6,55,24769,24789,20,73
F,6,55,24790,24816,26,77
C#,6,55,24810,24829,19,73
C,6,55,24829,24850,21,72
G#,5,55,24850,24868,18,68
C,6,61,24870,24892,22,72
C#,6,55,24887,24910,23,73
F,6,55,24910,24931,21,77
C#,6,55,24928,24949,21,73
C,6,55,24947,24966,19,72
G#,5,63,24968,24987,19,68
C,6,61,24987,25008,21,72
C#,6,55,25007,25028,21,73
F,6,55,25028,25048,20,77
C#,6,55,25047,25065,18,73
C,6,55,25068,25092,24,72
G#,5,55,25090,25111,21,68
C,6,55,25108,25133,25,72
C#,6,55,25127,25146,19,73
F,6,55,25148,25174,26,77
C#,6,55,25167,25191,24,73
C,6,55,25187,25207,20,72
G#,5,55,25210,25231,21,68
G#,7,64,24983,25236,253,92
A,5,61,25229,25247,18,69
C#,6,55,25249,25269,20,73
F,6,55,25270,25296,26,77
C#,6,55,25290,25309,19,73
A,5,55,25309,25330,21,69
G#,5,55,25330,25348,18,68
A,5,61,25350,25372,22,69
C#,6,55,25367,25390,23,73
F,6,55,25390,25411,21,77
C#,6,55,25408,25429,21,73
F,7,64,25215,25444,229,89
A,5,55,25427,25446,19,69
G#,5,63,25448,25467,19,68
A,5,61,25467,25488,21,69
C#,6,55,25487,25508,21,73
F,6,55,25508,25528,20,77
C#,6,55,25527,25545,18,73
A,5,55,25548,25572,24,69
G#,5,55,25570,25591,21,68
A,5,55,25588,25613,25,69
C#,6,55,25607,25626,19,73
F,6,55,25628,25654,26,77
C#,6,55,25647,25671,24,73
G,7,64,25442,25674,232,91
A,5,55,25667,25687,20,69
F,6,55,25689,25717,28,77
C#,6,55,25709,25730,21,73
A,5,55,25728,25745,17,69
C#,6,55,25750,25778,28,73
A,5,61,25770,25790,20,69
F,5,55,25790,25815,25,65
C#,6,55,25811,25839,28,73
A,5,55,25831,25849,18,69
F,5,55,25851,25874,23,65
A,5,68,25873,25900,27,69
F,5,55,25900,25928,28,65
C#,6,55,25929,25957,28,73
B,5,55,26007,26084,77,71
E,5,55,26097,26184,87,64
C,6,74,26173,26249,76,72
B,5,55,26252,26340,88,71
E,5,55,26345,26437,92,64
C,6,69,26410,26482,72,72
B,5,59,26488,26573,85,71
E,5,55,26579,26650,71,64
C,5,55,26551,26667,116,60
C,6,77,26648,26731,83,72
B,5,59,26701,26765,64,71
A,5,63,26766,26838,72,69
E,5,63,26825,26901,76,64
C,5,56,26790,26905,115,60
C,6,69,26889,26975,86,72
B,5,55,26952,27010,58,71
A,5,55,27010,27088,78,69
C,5,63,27009,27139,130,60
E,5,63,27073,27145,72,64
E,7,64,25689,27174,1485,88
C,6,74,27133,27209,76,72
B,5,59,27192,27246,54,71
A,5,63,27247,27326,79,69
C,5,69,27255,27380,125,60
E,5,69,27308,27387,79,64
C,6,77,27370,27450,80,72
B,5,55,27428,27483,55,71
A,5,55,27486,27562,76,69
E,5,74,27545,27615,70,64
C,5,63,27493,27616,123,60
C,6,77,27607,27683,76,72
B,5,59,27668,27732,64,71
A,5,55,27725,27810,85,69
C,5,55,27731,27857,126,60
E,5,63,27788,27862,74,64
C,6,77,27848,27921,73,72
B,5,59,27908,27966,58,71
A,5,63,27965,28044,79,69
E,5,63,28027,28093,66,64
C,5,55,27970,28099,129,60
C,6,69,28088,28163,75,72
B,5,55,28148,28209,61,71
A,5,55,28205,28279,74,69
C,5,55,28196,28336,140,60
E,5,59,28266,28337,71,64
C,6,69,28327,28405,78,72
B,5,59,28388,28449,61,71
A,5,55,28448,28524,76,69
C,5,55,28441,28562,121,60
E,5,59,28509,28577,68,64
C,6,74,28569,28644,75,72
B,5,63,28628,28686,58,71
A,5,59,28685,28761,76,69
E,5,63,28745,28817,72,64
C,6,69,28807,28893,86,72
B,5,59,28867,28925,58,71
C,5,63,28681,28925,244,60
A,5,55,28926,29001,75,69
E,5,61,29050,29051,1,64
D,5,85,28920,29055,135,62
C,6,74,29048,29113,65,72
E,5,55,28986,29113,127,64
B,5,59,29107,29175,68,71
A,5,55,29165,29245,80,69
E,5,74,29225,29298,73,64
C,6,69,29286,29361,75,72
B,5,63,29346,29404,58,71
E,4,77,29170,29411,241,52
A,5,55,29405,29476,71,69
G,4,77,29411,29531,120,55
E,5,69,29462,29540,78,64
D,6,69,29528,29603,75,74
A#,5,59,29586,29665,79,70
A,5,55,29645,29723,78,69
F#,5,55,29708,29765,57,66
D,6,74,29768,29836,68,74
A#,5,63,29828,29889,61,70
A,5,63,29888,29954,66,69
F#,5,55,29946,30009,63,66
D,6,69,30008,30080,72,74
A#,5,55,30068,30139,71,70
A,5,69,30128,30188,60,69
F#,5,59,30187,30258,71,66
D,6,63,30248,30326,78,74
A#,5,55,30308,30390,82,70
A,5,59,30368,30432,64,69
F#,5,59,30427,30517,90,66
D,6,55,30488,30563,75,74
A#,5,55,30548,30624,76,70
A,5,55,30609,30670,61,69
F#,5,63,30668,30741,73,66
D,6,69,30728,30809,81,74
A#,5,59,30788,30845,57,70
A,5,55,30849,30914,65,69
F#,5,59,30908,30956,48,66
D,6,55,30970,31042,72,74
A#,5,55,31032,31118,86,70
A,5,69,31092,31167,75,69
D,5,59,31152,31230,78,62
D,6,59,31212,31292,80,74
A#,5,63,31272,31345,73,70
A,5,63,31332,31388,56,69
D,5,59,31388,31463,75,62
D,6,74,31449,31525,76,74
A#,5,63,31511,31575,64,70
A,5,63,31568,31650,82,69
D,5,55,31627,31703,76,62
D,6,63,31688,31775,87,74
A#,5,55,31746,31822,76,70
A,5,59,31807,31877,70,69
A,4,77,29535,31878,2343,57
D,5,55,31868,31909,41,62
F,6,59,31928,31994,66,77
A#,5,63,31988,32046,58,70
A,4,55,31940,32087,147,57
F#,5,55,32053,32098,45,66
F,5,59,32101,32172,71,65
F,6,63,32167,32233,66,77
A#,5,63,32227,32286,59,70
A,4,69,32173,32315,142,57
F#,5,55,32283,32343,60,66
F,5,69,32340,32408,68,65
F,6,77,32403,32474,71,77
A#,5,69,32460,32525,65,70
A,4,63,32413,32552,139,57
F#,5,77,32518,32575,57,66
F,5,111,32574,32642,68,65
F,6,88,32640,32716,76,77
A#,5,74,32698,32765,67,70
A,4,77,32655,32790,135,57
F#,5,74,32760,32830,70,66
F,5,77,32826,32870,44,65
D,6,74,32886,32950,64,74
A#,5,69,32942,33023,81,70
A,4,81,32897,33037,140,57
A,5,69,33006,33078,72,69
D,5,69,33066,33139,73,62
D,6,69,33133,33204,71,74
A#,5,63,33190,33260,70,70
A,4,74,33135,33265,130,57
A,5,74,33244,33319,75,69
D,5,69,33304,33378,74,62
D,6,77,33367,33437,70,74
A#,5,74,33421,33490,69,70
A,4,77,33374,33499,125,57
A,5,63,33475,33554,79,69
D,5,55,33540,33612,72,62
D,6,77,33600,33678,78,74
A#,5,69,33659,33729,70,70
A,4,96,33615,33751,136,57
A,5,63,33715,33785,70,69
D,5,69,33777,33830,53,62
B,5,77,33847,33915,68,71
G,5,63,33905,33973,68,67
A,4,63,33852,33999,147,57
F#,5,74,33965,34037,72,66
B,4,69,34027,34088,61,59
B,5,77,34086,34149,63,71
G,5,74,34141,34206,65,67
A,4,68,34089,34237,148,57
F#,5,55,34198,34274,76,66
B,4,74,34258,34319,61,59
D,5,54,34358,34385,27,62
C#,5,73,34388,34415,27,61
B,5,88,34321,34424,103,71
A#,4,73,34418,34445,27,58
A,4,91,34448,34463,15,57
A#,4,73,34478,34505,27,58
C#,5,73,34508,34535,27,61
D,5,74,34538,34565,27,62
A,4,92,34568,34571,3,57
A,4,55,34325,34571,246,57
A#,4,74,34598,34625,27,58
C#,5,74,34628,34655,27,61
D,5,74,34658,34685,27,62
D,5,54,34718,34745,27,62
C#,5,75,34748,34775,27,61
A#,4,75,34778,34805,27,58
A,4,93,34808,34835,27,57
A#,4,75,34838,34865,27,58
C#,5,75,34868,34895,27,61
D,5,75,34898,34925,27,62
E,5,94,34928,34955,27,64
F#,5,76,34958,34985,27,66
G,5,76,34988,35015,27,67
A,5,76,35018,35045,27,69
D,5,57,35138,35165,27,62
D,5,96,35168,35195,27,62
E,5,77,35198,35225,27,64
F#,5,77,35228,35255,27,66
G,5,57,35258,35285,27,67
G,5,96,35288,35315,27,67
A,5,78,35318,35345,27,69
A#,5,78,35348,35375,27,70
C,6,78,35378,35405,27,72
C#,6,58,35438,35465,27,73
C,6,79,35468,35495,27,72
A#,5,79,35498,35525,27,70
D,5,99,35528,35555,27,62
A,5,59,35618,35645,27,69
C#,6,99,35648,35675,27,73
C,6,80,35678,35705,27,72
A#,5,81,35708,35735,27,70
D,5,81,35738,35765,27,62
D,5,60,35858,35885,27,62
D,5,101,35888,35915,27,62
E,5,83,35918,35945,27,64
F#,5,83,35948,35975,27,66
G,5,83,35978,36005,27,67
A,5,102,36008,36035,27,69
A#,5,83,36038,36065,27,70
C,6,83,36068,36095,27,72
C#,6,83,36098,36125,27,73
C#,6,62,36158,36185,27,73
C,6,83,36188,36215,27,72
A#,5,104,36218,36245,27,70
C#,6,62,36278,36305,27,73
C,6,85,36308,36335,27,72
A#,5,85,36338,36365,27,70
D,5,105,36368,36395,27,62
D,5,62,36458,36485,27,62
G,5,106,36488,36515,27,67
A,5,86,36518,36545,27,69
A#,5,86,36548,36575,27,70
C,6,86,36578,36605,27,72
G,5,107,36668,36695,27,67
A,5,87,36698,36725,27,69
A#,5,118,36728,36755,27,70
C,6,87,36758,36785,27,72
C#,6,87,36788,36815,27,73
D#,6,87,36818,36845,27,75
A#,5,119,36845,36872,27,70
A,5,119,36878,36905,27,69
G,5,105,36908,36935,27,67
F,5,106,36938,36965,27,65
A#,5,106,36968,36995,27,70
A,5,106,36998,37025,27,69
G,5,106,37028,37055,27,67
F,5,106,37058,37085,27,65
A#,5,106,37088,37115,27,70
A,5,106,37118,37145,27,69
G,5,106,37148,37175,27,67
F,5,106,37178,37205,27,65
D#,6,106,37208,37235,27,75
D,6,106,37238,37265,27,74
C,6,106,37268,37295,27,72
A#,5,106,37298,37325,27,70
A#,5,108,37328,37355,27,70
A,5,108,37358,37385,27,69
G,5,108,37388,37415,27,67
F,5,108,37418,37445,27,65
A#,5,108,37448,37475,27,70
A,5,108,37478,37505,27,69
G,5,108,37508,37535,27,67
F,5,108,37538,37565,27,65
A#,5,108,37568,37595,27,70
A,5,108,37598,37625,27,69
G,5,108,37628,37655,27,67
F,5,108,37658,37685,27,65
D#,6,109,37688,37715,27,75
D,6,109,37718,37745,27,74
C,6,109,37748,37775,27,72
A#,5,109,37778,37805,27,70
A#,5,109,37808,37835,27,70
A,5,109,37838,37865,27,69
G,5,109,37868,37895,27,67
F,5,109,37898,37925,27,65
A#,5,109,37928,37955,27,70
A,5,109,37958,37985,27,69
G,5,109,37988,38015,27,67
F,5,109,38018,38045,27,65
A#,5,109,38048,38075,27,70
A,5,110,38078,38105,27,69
G,5,110,38108,38135,27,67
F,5,110,38138,38165,27,65
D#,6,110,38168,38195,27,75
D,6,110,38198,38225,27,74
C,6,110,38228,38255,27,72
A#,5,110,38258,38285,27,70
A#,5,110,38288,38315,27,70
A,5,110,38318,38345,27,69
G,5,110,38348,38375,27,67
F,5,110,38378,38405,27,65
A#,5,110,38408,38435,27,70
A,5,111,38438,38465,27,69
G,5,111,38468,38495,27,67
F,5,111,38498,38525,27,65
A#,5,111,38528,38555,27,70
A,5,111,38558,38585,27,69
G,5,111,38588,38615,27,67
F,5,111,38618,38645,27,65
D#,6,111,38648,38675,27,75
D,6,88,38678,38705,27,74
C,6,88,38708,38735,27,72
A#,5,88,38738,38765,27,70
A,4,88,38770,38797,27,57
A#,4,89,38798,38825,27,58
B,4,89,38833,38860,27,59
C#,5,91,38863,38890,27,61
B,4,91,38888,38915,27,59
A#,4,91,38918,38945,27,58
G#,4,91,38948,38975,27,56
F#,4,91,38978,39005,27,54
B,4,91,39008,39035,27,59
C#,5,93,39038,39065,27,61
D#,5,93,39068,39095,27,63
F#,5,93,39098,39125,27,66
E,5,93,39128,39155,27,64
D#,5,93,39158,39185,27,63
C#,5,93,39188,39215,27,61
B,4,95,39218,39245,27,59
C#,5,95,39258,39285,27,61
D#,5,95,39283,39310,27,63
B,6,70,39253,39313,60,83
E,5,95,39313,39340,27,64
C#,7,70,39332,39353,21,85
D#,7,70,39350,39365,15,87
G#,5,95,39343,39370,27,68
E,7,70,39358,39376,18,88
F#,7,72,39372,39389,17,90
F#,5,97,39373,39400,27,66
D#,5,97,39403,39430,27,63
C#,5,97,39433,39460,27,61
D#,5,97,39463,39490,27,63
E,5,97,39493,39520,27,64
A#,5,97,39523,39550,27,70
C#,6,99,39553,39580,27,73
B,5,99,39583,39610,27,71
A#,5,99,39613,39640,27,70
G#,5,99,39643,39670,27,68
F#,5,99,39673,39700,27,66
E,5,99,39703,39730,27,64
D#,5,101,39733,39760,27,63
B,5,101,39733,39760,27,71
A#,5,101,39758,39785,27,70
F#,5,101,39763,39790,27,66
G#,5,101,39788,39815,27,68
E,5,101,39793,39820,27,64
F#,5,101,39818,39845,27,66
D#,5,101,39823,39850,27,63
E,6,101,39845,39858,13,76
F#,6,101,39851,39867,16,78
B,5,101,39848,39875,27,71
C#,5,101,39853,39880,27,61
A#,5,101,39878,39905,27,70
B,4,101,39883,39910,27,59
G#,5,104,39908,39935,27,68
A#,4,104,39913,39940,27,58
F#,5,102,39938,39965,27,66
G#,4,104,39943,39970,27,56
B,5,104,39968,39995,27,71
D#,5,104,39973,40000,27,63
C#,5,104,39998,40025,27,61
A#,5,85,39998,40025,27,70
B,4,104,40028,40055,27,59
G#,5,85,40028,40055,27,68
A#,4,104,40058,40085,27,58
F#,5,85,40058,40085,27,66
E,6,106,40088,40115,27,76
G#,5,106,40093,40120,27,68
F#,5,106,40118,40145,27,66
D#,6,87,40118,40145,27,75
E,5,106,40148,40175,27,64
C#,6,87,40148,40175,27,73
B,5,87,40178,40205,27,71
F#,5,106,40183,40210,27,66
D#,5,106,40203,40230,27,63
B,5,106,40208,40235,27,71
C#,5,106,40238,40265,27,61
A#,5,87,40238,40265,27,70
B,4,108,40268,40295,27,59
G#,5,89,40268,40295,27,68
F#,6,108,40314,40325,11,78
F#,5,89,40298,40325,27,66
A#,4,108,40298,40325,27,58
G#,6,108,40321,40332,11,80
A#,6,108,40326,40339,13,82
B,6,108,40334,40352,18,83
B,5,108,40328,40355,27,71
D#,5,108,40333,40360,27,63
C#,5,108,40358,40385,27,61
A#,5,89,40358,40385,27,70
B,4,108,40388,40415,27,59
G#,5,89,40388,40415,27,68
A#,4,108,40418,40445,27,58
F#,5,89,40418,40445,27,66
D#,5,110,40448,40475,27,63
B,5,110,40448,40475,27,71
C#,5,110,40478,40505,27,61
A#,5,91,40478,40505,27,70
B,4,110,40508,40535,27,59
G#,5,91,40508,40535,27,68
F#,6,110,40538,40549,11,78
G#,6,110,40547,40562,15,80
F#,5,91,40538,40565,27,66
A#,4,110,40538,40565,27,58
A#,6,110,40561,40574,13,82
B,6,110,40573,40589,16,83
G#,5,110,40568,40595,27,68
E,6,110,40568,40595,27,76
F#,5,110,40598,40625,27,66
D#,6,91,40598,40625,27,75
E,5,127,40628,40655,27,64
C#,6,106,40628,40655,27,73
B,5,106,40658,40685,27,71
D#,5,127,40663,40690,27,63
D#,5,123,40693,40726,33,63
C#,5,117,40720,40755,35,61
B,4,111,40751,40777,26,59
A#,4,111,40782,40812,30,58
D#,5,123,40814,40846,32,63
C#,5,118,40843,40878,35,61
B,4,112,40875,40904,29,59
A#,4,112,40905,40936,31,58
D#,6,120,40932,40964,32,75
C#,6,119,40961,41002,41,73
B,5,113,40992,41018,26,71
A#,5,113,41023,41055,32,70
D#,7,118,41058,41089,31,87
C#,7,118,41087,41127,40,85
B,6,114,41117,41149,32,83
A#,6,114,41142,41175,33,82
D#,7,116,41175,41206,31,87
C#,7,121,41206,41236,30,85
B,6,125,41232,41260,28,83
A#,6,125,41261,41292,31,82
G#,6,125,41297,41327,30,80
F#,6,127,41326,41355,29,78
E,6,127,41355,41381,26,76
D#,6,127,41385,41410,25,75
C#,6,127,41415,41443,28,73
B,5,127,41445,41471,26,71
A#,5,127,41457,41484,27,70
G#,5,127,41480,41511,31,68
F#,5,127,41500,41526,26,66
E,5,127,41521,41546,25,64
D#,5,127,41540,41565,25,63
C#,5,127,41556,41582,26,61
B,4,127,41575,41595,20,59
A#,4,127,41593,41619,26,58
G#,4,127,41610,41631,21,56
F#,4,127,41631,41654,23,54
F,5,108,41651,41668,17,65
A#,5,109,41671,41690,19,70
F,6,109,41690,41700,10,77
F,6,102,41710,41731,21,77
A#,5,102,41730,41745,15,70
F,5,102,41750,41764,14,65
F,5,102,41770,41785,15,65
A#,5,102,41790,41807,17,70
F,6,111,41810,41823,13,77
F,6,112,41830,41851,21,77
A#,5,112,41850,41866,16,70
F,5,112,41870,41881,11,65
F,5,112,41890,41906,16,65
F,4,127,41658,41908,250,53
A#,5,112,41910,41928,18,70
F,6,112,41930,41941,11,77
F,6,112,41950,41970,20,77
A#,5,112,41970,41986,16,70
F,5,113,41990,42003,13,65
F,5,113,42010,42030,20,65
A#,5,113,42030,42048,18,70
F,6,113,42050,42060,10,77
F,6,114,42070,42094,24,77
A#,5,114,42090,42107,17,70
F,5,114,42106,42116,10,65
F,5,114,42135,42154,19,65
A#,5,114,42150,42171,21,70
D#,6,116,42170,42181,11,75
D#,6,116,42190,42212,22,75
A#,5,116,42210,42224,14,70
F,5,116,42226,42236,10,65
F,5,116,42250,42268,18,65
A#,5,116,42265,42281,16,70
D#,6,116,42286,42296,10,75
D#,6,117,42313,42333,20,75
A#,5,117,42330,42346,16,70
F,5,117,42348,42359,11,65
F,5,117,42370,42388,18,65
A#,5,118,42390,42405,15,70
D#,6,118,42410,42420,10,75
D#,6,118,42430,42450,20,75
A#,5,118,42450,42466,16,70
F,5,118,42471,42481,10,65
F,5,119,42493,42516,23,65
A#,5,119,42505,42520,15,70
D#,6,119,42528,42539,11,75
D#,6,119,42550,42573,23,75
A#,5,119,42570,42589,19,70
F,5,119,42583,42593,10,65
D#,5,119,42610,42641,31,63
A#,5,120,42630,42645,15,70
D#,6,120,42650,42660,10,75
D#,6,120,42670,42692,22,75
A#,5,120,42690,42710,20,70
D#,5,121,42710,42719,9,63
D#,5,121,42730,42747,17,63
G#,5,121,42750,42771,21,68
D#,6,121,42770,42779,9,75
D#,6,122,42790,42810,20,75
G#,5,122,42810,42830,20,68
D#,5,123,42830,42841,11,63
D#,5,123,42850,42870,20,63
C,6,87,42847,42870,23,72
F,5,123,42870,42888,18,65
D,6,91,42871,42891,20,74
G,5,122,42890,42895,5,67
D#,6,97,42892,42910,18,75
F,6,101,42912,42928,16,77
G#,5,121,42910,42932,22,68
G,6,104,42930,42948,18,79
A#,5,120,42930,42950,20,70
C,6,120,42950,42964,14,72
A,6,108,42949,42967,18,81
C#,6,120,42970,42989,19,73
A#,6,111,42971,42990,19,82
C,7,117,42992,43010,18,84
D#,6,116,42990,43010,20,75
F,6,114,43010,43021,11,77
D,7,121,43011,43029,18,86
D#,7,125,43030,43045,15,87
G,6,114,43030,43051,21,79
F,7,127,43048,43064,16,89
G#,6,110,43051,43066,15,80
G,7,127,43068,43079,11,91
A,6,85,43070,43097,27,81
A,7,122,43093,43828,735,93
D,6,106,43575,44045,470,74
G,5,95,43575,44045,470,67
A,5,95,43580,44050,470,69
G,6,115,44055,44525,470,79
C,6,100,44055,44525,470,72
D,6,100,44065,44535,470,74
A,6,123,44931,44961,30,81
B,6,123,44950,44985,35,83
C,7,123,44970,45005,35,84
F,6,103,44535,45010,475,77
G,6,104,44535,45010,475,79
C#,7,123,44991,45026,35,85
A,6,123,45010,45087,77,81
D,7,123,45010,45087,77,86
D,6,123,45011,45088,77,74
D,4,124,45131,45144,13,50
D,4,124,45171,45184,13,50
D,3,124,45171,45186,15,38
D,3,124,45211,45225,14,38
D,4,124,45211,45227,16,50
D,3,124,45251,45295,44,38
D,4,124,45251,45297,46,50
C,7,114,44535,45405,870,84
D,5,114,480,630,150,62
A#,5,114,480,675,195,70
A#,3,114,480,682,202,46
A#,2,99,2111,2115,4,34
F,3,99,2130,2132,2,41
A#,2,99,2130,2134,4,34
A#,2,99,2149,2293,144,34
F,3,99,2149,2295,146,41
A#,4,107,2342,2350,8,58
A#,2,99,2342,2350,8,34
F,3,99,2340,2350,10,41
D,4,99,2340,2351,11,50
F,3,99,2360,2368,8,41
A#,2,99,2360,2368,8,34
A#,4,107,2360,2368,8,58
D,4,99,2360,2370,10,50
F,3,99,2376,2384,8,41
A#,4,107,2377,2387,10,58
A#,2,99,2377,2387,10,34
D,4,99,2376,2397,21,50
F,3,99,2403,2425,22,41
A#,4,107,2403,2426,23,58
A#,2,99,2403,2426,23,34
D,4,99,2404,2428,24,50
G#,4,99,2460,2480,20,56
F,3,99,2460,2483,23,41
A#,4,107,2461,2484,23,58
G#,4,99,2581,2612,31,56
F,2,99,2580,2618,38,29
F,4,99,2581,2620,39,53
A#,4,99,2701,2725,24,58
G#,4,99,2700,2736,36,56
F,2,99,2700,2736,36,29
G#,4,99,2764,2780,16,56
D#,5,107,2764,2780,16,63
A#,4,107,2763,2784,21,58
F,2,99,2764,2790,26,29
G#,4,99,2821,2829,8,56
D#,5,107,2821,2829,8,63
A#,4,107,2820,2830,10,58
F,2,99,2818,2831,13,29
G#,4,99,2841,2849,8,56
D#,5,107,2841,2849,8,63
F,2,99,2841,2850,9,29
A#,4,107,2840,2850,10,58
D#,5,107,2860,2870,10,63
A#,4,107,2859,2872,13,58
F,2,99,2860,2872,12,29
G#,4,99,2860,2879,19,56
D,4,99,2881,2897,16,50
A#,4,107,2881,2897,16,58
A#,2,99,2881,2898,17,34
F,4,107,2881,2899,18,53
A#,3,99,2881,2899,18,46
A#,4,107,2921,2936,15,58
D,4,99,2921,2936,15,50
A#,2,99,2921,2939,18,34
F,4,107,2921,2939,18,53
A#,3,99,2921,2939,18,46
A#,3,99,2961,2981,20,46
F,4,107,2961,2981,20,53
D,4,99,2961,2981,20,50
A#,4,107,2961,2981,20,58
A#,2,99,2961,2982,21,34
G#,4,99,3061,3092,31,56
A#,4,99,3060,3096,36,58
D#,4,99,3061,3097,36,51
F,2,99,3060,3098,38,29
A#,4,99,3181,3205,24,58
D#,4,99,3181,3214,33,51
G#,4,99,3180,3216,36,56
F,2,99,3180,3216,36,29
G#,4,99,3244,3260,16,56
D#,5,107,3244,3260,16,63
D#,4,99,3243,3264,21,51
A#,4,107,3243,3264,21,58
F,2,99,3244,3270,26,29
G#,4,99,3301,3309,8,56
D#,5,107,3301,3309,8,63
A#,4,107,3300,3310,10,58
D#,4,99,3300,3310,10,51
F,2,99,3298,3311,13,29
G#,4,99,3321,3329,8,56
D#,5,107,3321,3329,8,63
D#,4,99,3320,3330,10,51
A#,4,107,3320,3330,10,58
F,2,99,3321,3330,9,29
D#,5,107,3340,3350,10,63
G#,4,99,3340,3350,10,56
D#,4,99,3339,3352,13,51
A#,4,107,3339,3352,13,58
F,2,99,3340,3352,12,29
D#,4,99,3361,3377,16,51
A#,4,107,3361,3377,16,58
A#,2,99,3361,3378,17,34
F,4,107,3361,3379,18,53
A#,3,99,3361,3379,18,46
A#,4,107,3401,3416,15,58
D,4,99,3401,3416,15,50
A#,2,99,3401,3419,18,34
F,4,107,3401,3419,18,53
A#,3,99,3401,3419,18,46
A#,3,99,3441,3461,20,46
F,4,107,3441,3461,20,53
D,4,99,3441,3461,20,50
A#,4,107,3441,3461,20,58
A#,2,99,3441,3462,21,34
F,3,105,3603,3629,26,41
F,3,105,3776,3789,13,41
F,3,105,3796,3807,11,41
F,3,90,3813,3825,12,41
F,3,105,3838,3868,30,41
F,3,95,3896,3922,26,41
A#,2,95,3958,4063,105,34
A#,3,95,3958,4063,105,46
A,2,95,4266,4272,6,33
A,3,95,4266,4272,6,45
A,3,95,4197,4335,138,45
A,2,95,4197,4335,138,33
A#,3,95,4319,4337,18,46
A#,2,95,4319,4337,18,34
A#,2,95,4358,4376,18,34
A#,3,95,4358,4376,18,46
A,2,95,4391,4413,22,33
A,3,95,4391,4413,22,45
G,2,95,4560,4641,81,31
G,3,95,4560,4641,81,43
D#,4,95,4643,4664,21,51
D#,3,95,4681,4701,20,39
D#,4,95,4681,4701,20,51
D,3,95,4723,4742,19,38
D,4,95,4723,4742,19,50
C,4,95,4763,4782,19,48
A#,2,95,4807,4827,20,34
A#,3,95,4807,4827,20,46
A,2,95,4845,4863,18,33
A,3,95,4845,4863,18,45
G,2,95,4883,4904,21,31
G,3,95,4883,4904,21,43
F,2,95,4927,5012,85,29
F,3,95,4927,5012,85,41
G,2,95,5041,5067,26,31
G,3,95,5041,5067,26,43
A,2,95,5096,5122,26,33
A,3,95,5096,5122,26,45
A#,2,95,5154,5175,21,34
A#,3,95,5154,5175,21,46
A,2,95,5195,5211,16,33
